x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40
0,0,0,0,5937,95949,791561,3167114,6171424,6447218,3776351,1699532,1711343,2596372,2624871,1652058,726679,458622,528324,491478,321975,156220,82560,68718,58636,46878,23860,8741,6658,803,0,427,0,0,0,0,0,0,0,0
0,0,0,0,3792,97861,778585,3034471,6000097,6289567,3682720,1690362,1811522,2752655,2808641,1734164,765683,526781,595253,579632,371133,181282,90494,87254,79498,60650,29364,11733,5111,2820,0,0,0,0,0,0,0,0,0,0
0,0,0,167,5006,91132,743166,2954229,5828259,6142004,3592272,1679004,1863204,2891822,2920472,1846739,857521,565342,686248,653442,445630,216054,113788,103098,98751,81358,36737,15187,5043,400,0,0,0,0,0,0,0,0,0,0
0,0,0,0,5185,85495,732656,2875541,5660479,5955329,3515124,1694627,1915851,3036082,3096658,1921565,901235,622383,786890,714809,461021,242383,134673,124958,122826,86907,51749,20849,7833,410,419,0,0,0,0,0,0,0,0,0
0,0,0,0,3863,87893,712679,2778544,5521594,5755484,3413912,1652387,2027055,3143387,3160232,2071192,971327,695645,854133,827581,542689,255060,157618,145391,161147,107763,70126,31866,6264,807,414,0,0,0,0,0,0,0,0,0
0,0,0,85,5204,85595,688789,2691391,5375590,5635019,3302299,1627499,2081947,3255581,3338320,2128475,1003913,737324,936004,931285,603858,300536,163868,171240,171064,134431,78974,33753,12157,4052,423,0,0,0,0,0,0,0,0,0
0,0,0,168,3542,79535,670214,2644010,5266586,5423878,3227546,1654507,2120332,3344677,3406310,2163918,1041065,800303,1048965,989973,685311,329812,204710,218197,212256,151235,86237,39846,15664,5669,0,0,0,0,0,0,0,0,0,0
0,0,0,172,2887,79958,663235,2581585,5045937,5281174,3161046,1685053,2179837,3475522,3489585,2243752,1096804,863286,1080279,1109452,720106,357361,232880,231069,231245,182132,107991,50074,14896,4015,415,0,0,0,0,0,0,0,0,0
0,0,0,170,3546,83627,648157,2520439,4894265,5145558,3063883,1645331,2230871,3559239,3614905,2295545,1109690,926574,1194505,1198350,784202,415084,251193,268362,253838,200612,122973,57656,18775,4044,415,0,0,0,0,0,0,0,0,0
0,0,0,167,3831,72399,616168,2432680,4784388,5035682,3000525,1643234,2214319,3643834,3717710,2377885,1171371,969774,1251423,1290597,825708,437266,284212,292191,305333,238561,150510,73648,25374,4047,413,0,0,0,0,0,0,0,0,0
0,0,0,86,3768,75936,591405,2358001,4651230,4876651,2928598,1602153,2281439,3766222,3755613,2430617,1210078,1040414,1390270,1376932,894349,471306,306073,330503,330495,264967,173602,75148,25067,7255,829,0,0,0,0,0,0,0,0,0
0,0,0,79,2870,71746,585559,2297556,4494041,4748692,2836954,1605810,2339650,3807036,3872495,2439400,1215945,1145520,1457103,1460565,971621,477617,358982,382954,370054,310421,194508,88665,34494,9280,836,427,0,0,0,0,0,0,0,0
0,0,0,86,2978,68574,579619,2235824,4431301,4658724,2751355,1541879,2378737,3837190,3891551,2418515,1276500,1163223,1579977,1558868,1033068,529232,388245,448491,400882,338430,212623,103959,43103,9696,1656,0,0,0,0,0,0,0,0,0
0,0,0,165,3671,63201,558945,2201688,4247697,4499493,2644677,1560329,2389079,3898930,3983597,2526461,1295725,1257307,1636880,1669188,1100855,595550,406551,447582,479511,373907,251826,115450,50106,13279,1256,0,0,0,0,0,0,0,0,0
0,0,0,86,3076,60354,535420,2081512,4188941,4358103,2663473,1519905,2390211,3957222,3992861,2549400,1373144,1281004,1742586,1754250,1177300,625223,455067,511871,512983,410245,280976,137740,56338,14538,414,425,0,0,0,0,0,0,0,0
0,0,0,257,3637,59752,509633,2058704,4038594,4167461,2553369,1559977,2436449,3994644,4088903,2606076,1417420,1352129,1838248,1809267,1239876,654353,473580,558067,570403,459418,301247,181371,54825,12508,826,0,0,0,0,0,0,0,0,0
0,0,0,0,2783,56837,514532,1962379,3949695,4078432,2489424,1518703,2468854,4023997,4167977,2650808,1408281,1410965,1891455,1906503,1289937,671110,518475,629239,621440,490818,333484,188657,61892,12115,831,0,0,0,0,0,0,0,0,0
0,0,0,0,3453,61089,493519,1927378,3836076,3938333,2450840,1498488,2479652,4064299,4171836,2619667,1445429,1470304,1990237,2009877,1318241,723234,569464,651612,704546,567929,385726,193253,82279,17353,2484,426,0,0,0,0,0,0,0,0
0,0,0,0,2507,52026,462218,1890018,3698944,3931347,2378206,1463296,2454804,4128744,4174341,2657421,1484075,1489104,2081817,2109858,1373804,759581,608018,708529,754583,590331,422337,219304,77520,18560,4174,0,0,0,0,0,0,0,0,0
0,0,0,0,3345,51842,462956,1830656,3604572,3773862,2301325,1479926,2459849,4140036,4208697,2734219,1481337,1540850,2157599,2152627,1459704,798906,665985,774753,788638,660267,455398,232568,92472,21357,4159,1283,0,0,0,0,0,0,0,0
0,0,0,86,3249,55650,460679,1797087,3525735,3664182,2209977,1451677,2480658,4139298,4224572,2710585,1521831,1628073,2245742,2210625,1493165,821372,669894,817843,867705,744370,501309,280565,105272,21836,4565,0,0,0,0,0,0,0,0,0
0,0,0,75,3056,49726,432201,1731740,3410338,3583622,2188002,1427505,2489866,4156128,4237083,2727789,1536635,1666595,2300806,2331205,1587776,874590,729133,869397,932484,756486,556328,288393,116185,28301,5826,0,0,0,0,0,0,0,0,0
0,0,0,84,2812,51039,424908,1683735,3318812,3504757,2149129,1426145,2497183,4100762,4231882,2769004,1557319,1672224,2365674,2406329,1652438,926097,744783,941028,999951,840900,573153,327189,125666,29077,5810,853,0,0,0,0,0,0,0,0
0,0,0,85,2014,47394,421121,1622916,3227209,3340510,2040018,1417405,2515249,4202948,4284083,2778204,1546135,1739975,2512989,2507973,1634788,931030,816666,981044,1036561,886516,650096,369488,145678,34687,7879,2143,0,0,0,0,0,0,0,0
0,0,0,0,3155,48576,408887,1603529,3161543,3292371,1992383,1402449,2481204,4154852,4233979,2721551,1628461,1814975,2546957,2518312,1737180,968736,854958,1044131,1124911,980743,682689,400102,148592,35564,5836,425,0,0,0,0,0,0,0,0
0,0,0,82,2497,49943,393225,1555644,3045843,3170559,1951242,1357725,2478478,4147402,4225845,2816184,1612177,1886242,2609768,2644039,1803781,1058222,870602,1139864,1183885,1036505,717311,398913,170698,35965,8715,426,0,0,0,0,0,0,0,0
0,0,0,165,2098,43325,380598,1496157,2944549,3130006,1925635,1375766,2503676,4131039,4269019,2739640,1613614,1880343,2689979,2679359,1860319,1045683,911440,1164036,1289683,1103394,825584,447050,188424,38363,8739,852,0,456,0,0,0,0,0,0
0,0,0,0,1819,46255,361380,1458467,2902544,3015445,1875754,1320648,2505189,4159991,4248511,2722301,1626282,1905788,2789002,2781868,1849871,1098719,976664,1207263,1357636,1180352,884134,499757,186254,44424,7064,0,0,0,0,0,0,0,0,0
0,0,0,0,2036,38387,351355,1423338,2819099,2906874,1796724,1315973,2483555,4147366,4290532,2767164,1647993,1994271,2804934,2840838,1905010,1111618,1026842,1268904,1458977,1262986,915969,523321,195439,50825,7078,426,0,0,0,0,0,0,0,0
0,0,0,0,1641,44456,354783,1360304,2750763,2855133,1783272,1288801,2475779,4147607,4204017,2746209,1654039,2008116,2833008,2903531,1992577,1156093,1085751,1339308,1491670,1359290,977531,556652,218639,63390,9145,427,0,0,0,0,0,0,0,0
0,0,0,0,2180,42572,331448,1346785,2637205,2760678,1745164,1264589,2439301,4135895,4248837,2710414,1636544,2022937,3001382,2997336,1999154,1161878,1117633,1431120,1589614,1396317,1094178,610593,246643,58922,9963,425,0,0,0,0,0,0,0,0
0,0,0,0,2015,42843,333548,1293637,2592123,2681000,1677702,1262275,2462144,4107358,4189525,2760616,1662140,2080988,2990994,3013743,2044887,1193771,1161685,1530611,1648892,1468649,1133273,662544,248670,73870,8718,426,438,0,0,0,0,0,0,0
0,0,0,0,1729,37207,330889,1272577,2469283,2625254,1649005,1249373,2408942,4071906,4178121,2690722,1726238,2119554,3079612,3057857,2142233,1302346,1154979,1562576,1714212,1611700,1186334,667069,270250,72194,14149,433,0,0,0,0,0,0,0,0
0,0,0,0,2495,39463,303470,1231681,2439658,2572991,1570465,1222336,2395262,4072916,4110859,2747822,1670286,2137972,3138628,3096857,2147501,1339388,1244487,1673735,1807395,1654460,1256492,758056,282101,70989,14995,428,0,0,0,0,0,0,0,0
0,0,0,86,2416,37292,310467,1198864,2392300,2448090,1524581,1208521,2413209,3971668,4128311,2703376,1704799,2204287,3203271,3183400,2211207,1313298,1293362,1688748,1888102,1736745,1340657,811666,319625,73443,11232,1290,0,0,0,0,0,0,0,0
0,0,0,0,2093,34894,294842,1162620,2302846,2403541,1500621,1198825,2399962,3981536,4100751,2659682,1697819,2221597,3250364,3240568,2225513,1351427,1341855,1785295,1942517,1838327,1436436,838127,331301,86005,16215,432,438,0,0,0,0,0,0,0
0,0,0,168,2579,36104,281230,1136034,2289911,2328983,1492168,1176462,2375773,3930942,4037763,2685719,1725515,2222392,3260156,3231730,2269945,1384515,1376918,1849991,2037127,1898188,1508851,920983,353985,91670,10821,2560,0,0,0,0,0,0,0,0
0,0,0,0,1635,31594,277303,1091902,2145644,2268517,1416614,1136101,2355754,3945615,4075585,2684816,1734654,2263360,3340727,3295012,2282572,1424003,1442419,1894251,2139201,2059316,1602500,948529,361392,92120,15802,2996,0,0,0,0,0,0,0,0
0,0,0,0,1458,34264,271966,1064856,2165668,2222761,1399232,1139140,2342473,3928121,3901035,2612318,1738702,2286392,3325508,3399642,2290733,1428500,1441521,1950322,2280717,2104992,1689917,1010976,418735,98110,13695,3410,439,0,0,0,0,0,0,0
0,0,0,0,1143,30998,269348,1034980,2050465,2166883,1350494,1123844,2320804,3889867,4021493,2599011,1703657,2324887,3385066,3480712,2315126,1441364,1486876,2028796,2319089,2160825,1758825,1063587,415883,106941,16232,2138,0,0,0,0,0,0,0,0
0,0,0,0,1350,32123,256859,1013665,1943791,2097069,1332679,1120854,2266398,3900130,3922546,2574858,1729190,2325735,3475472,3529045,2404429,1470810,1544676,2067506,2370299,2307540,1876736,1107826,429613,110197,21220,2138,440,0,0,0,0,0,0,0
0,0,0,0,1997,30453,243574,982845,1962779,2038520,1297799,1085141,2247004,3831364,3907469,2555358,1709898,2347404,3513646,3463997,2391566,1540823,1595946,2140581,2485885,2357938,1958314,1217979,472865,114993,17457,1716,0,0,0,0,0,0,0,0
0,0,0,0,2129,33668,236624,951973,1886309,1970584,1235193,1052206,2240781,3817112,3876284,2590494,1718801,2406736,3485823,3530029,2430656,1542565,1626433,2213094,2544498,2535193,2022136,1216417,537738,120610,20379,3428,439,0,0,0,0,0,0,0
0,0,0,172,1441,26144,241505,942366,1846753,1942152,1204410,1032731,2191121,3740818,3841385,2540661,1733423,2420594,3557474,3541989,2424139,1576270,1658505,2290100,2685775,2580974,2109856,1303578,526477,127285,24087,1717,0,0,0,0,0,0,0,0
0,0,0,0,1908,28267,226071,908445,1794038,1880776,1195479,1016170,2174503,3762801,3814086,2502829,1704927,2361337,3556195,3613521,2469979,1596583,1688573,2394857,2709471,2682902,2220002,1380895,563325,154180,22044,2558,0,0,0,0,0,0,0,0
0,0,0,74,1549,24864,224902,884409,1708874,1825856,1151028,1038129,2181843,3621441,3817165,2489783,1703097,2378917,3648441,3618442,2519841,1619466,1775591,2378008,2794902,2808259,2382243,1402096,574181,150588,28711,2144,0,0,0,0,0,0,0,0
0,0,0,0,1250,29390,214102,853713,1699185,1786527,1148431,987509,2139776,3634850,3720957,2466058,1694038,2476341,3626390,3639192,2504975,1631083,1796292,2449628,2866772,2892392,2428662,1534256,594183,156216,29146,1291,0,0,0,0,0,0,0,0
0,0,0,0,952,22745,213205,836545,1597153,1725270,1088221,1000153,2101901,3624543,3719121,2426271,1739003,2433881,3679623,3621708,2530213,1664816,1843444,2589522,3008670,2975327,2500463,1602432,637374,151367,25362,858,447,0,0,0,0,0,0,0
0,0,0,87,1912,22459,197213,815309,1575947,1648586,1064989,982635,2143685,3577535,3669950,2431797,1739501,2473758,3611142,3634507,2570866,1648048,1887306,2656258,3042726,3078029,2654715,1630034,659014,174841,27423,3417,0,0,0,0,0,0,0,0
0,0,0,0,1153,24203,203104,792940,1544875,1627819,1051720,959502,2021451,3500672,3658960,2392819,1672452,2443088,3740308,3694544,2623927,1719405,1905361,2699859,3087998,3156921,2761865,1716587,690417,188109,33276,3439,0,0,0,0,0,0,0,0
0,0,0,86,1150,19962,189176,773709,1510450,1551272,995477,951836,2029880,3470643,3575039,2385821,1714517,2483006,3720177,3704531,2628300,1763615,1920761,2760383,3217154,3277857,2820148,1778221,780190,184765,31183,2571,874,0,0,0,0,0,0,0
0,0,0,0,2009,25195,186274,740741,1450771,1527242,984286,902712,2027095,3396775,3508106,2374059,1694293,2512255,3729675,3709749,2649245,1757689,1982134,2809185,3327560,3421557,2961231,1860715,786158,198038,34444,2149,0,455,0,0,0,0,0,0
0,0,0,0,1442,23639,181812,726336,1431446,1500618,953919,890081,2020261,3416780,3477783,2316042,1660218,2495929,3778263,3731850,2637408,1761545,2077397,2811087,3325120,3505351,3079575,1905418,788536,221137,30752,1711,876,0,0,0,0,0,0,0
0,0,0,0,1420,20669,187585,692832,1380880,1448165,948302,894892,1968184,3328737,3449389,2286127,1684324,2535854,3717863,3757595,2609466,1818067,2047244,2886497,3475005,3650509,3221524,2025230,799095,205858,31994,3438,0,0,0,0,0,0,0,0
0,0,0,0,1643,23893,176695,682706,1335646,1411640,926364,874376,1919524,3304359,3369769,2299174,1654546,2476092,3766630,3746739,2673733,1838103,2103367,2966856,3580118,3716764,3302783,2118050,840755,219214,36182,3427,0,0,0,0,0,0,0,0
0,0,0,84,1250,19664,165357,669971,1295157,1347530,896836,855594,1928176,3257830,3361430,2226258,1684909,2475911,3768347,3787255,2645345,1843554,2094411,3073145,3670515,3872297,3410058,2146187,890462,249876,36987,2990,440,0,0,0,0,0,0,0
0,0,0,0,1436,20173,160047,653598,1270618,1330858,853568,839198,1862262,3191886,3323454,2225543,1667505,2476358,3810721,3740338,2654476,1838289,2173974,3088473,3755233,4000441,3524578,2281919,951059,238212,37482,2562,0,0,0,0,0,0,0,0
0,0,0,0,1361,21787,162816,633734,1245988,1285608,836477,839331,1874236,3147726,3262883,2218379,1638771,2506261,3766395,3789762,2703240,1833243,2162712,3085897,3810237,4055937,3706340,2328186,961268,260747,43206,5133,0,0,0,0,0,0,0,0
0,0,0,0,674,18752,159883,609134,1198753,1264979,828246,816361,1809389,3093038,3258780,2159214,1664737,2537710,3776909,3826097,2675433,1856655,2252283,3150847,3846768,4112917,3812291,2394125,1020131,270576,37004,5129,0,0,0,0,0,0,0,0
0,0,0,0,1148,18091,152021,589520,1175700,1228124,813373,787972,1809495,3087564,3184939,2172036,1611133,2536397,3722872,3797867,2695267,1852129,2280027,3204812,3994403,4298202,3870180,2531063,1007196,252710,41610,3412,438,0,0,0,0,0,0,0
0,0,0,0,756,15373,148046,564778,1122941,1207199,786018,770547,1790076,3061615,3148283,2115671,1577239,2528679,3791477,3854144,2673675,1883368,2232898,3265259,4043167,4419741,4087194,2547021,1049257,280092,44926,4710,874,0,0,0,0,0,0,0
0,0,0,0,377,16462,139693,556766,1079067,1163047,752189,779359,1764834,2994021,3084530,2127057,1634146,2474967,3743343,3867801,2696665,1882884,2305903,3326211,4121950,4560313,4100046,2667574,1138223,274754,46549,4273,876,0,0,0,0,0,0,0
0,0,0,0,782,16852,137961,538312,1062677,1128477,746555,766092,1720592,2968335,3022688,2051428,1608104,2518654,3807158,3824660,2685404,1909091,2306019,3350210,4173415,4674112,4259944,2778933,1151198,301504,41995,2992,1325,0,0,0,0,0,0,0
0,0,0,0,673,15289,134469,526058,1040731,1106794,709785,745062,1717238,2911493,2980705,2057891,1565427,2488078,3718540,3833233,2685778,1911381,2372337,3409262,4302110,4778038,4385950,2897534,1180770,314500,40351,6421,0,0,0,0,0,0,0,0
0,0,0,0,963,16223,131369,509042,1022312,1063056,694785,719983,1703588,2857318,2967655,1997146,1571409,2493208,3732952,3819286,2736812,1947463,2378700,3452422,4343115,4816159,4539536,2961419,1220191,316550,52344,3854,878,0,0,0,0,0,0,0
0,0,0,0,681,16874,129038,501653,969013,1025793,667644,722528,1631372,2870231,2908343,1976133,1545000,2482762,3807797,3742764,2715438,1954595,2431462,3591887,4393835,4927289,4661543,3032146,1272670,314443,52841,5134,439,0,0,0,0,0,0,0
0,0,0,80,768,14090,125213,466700,968673,1031100,665290,689957,1644668,2775903,2868886,1948763,1556816,2457128,3748003,3776838,2712101,1914519,2459086,3588622,4472831,5057683,4748791,3160039,1342097,330267,59831,4714,440,450,0,0,0,0,0,0
0,0,0,0,678,13308,119291,469586,941881,970503,647789,668304,1588141,2772315,2841831,1941231,1549610,2485693,3710498,3787646,2703167,1972911,2457954,3632871,4520451,5136835,4909104,3189601,1390348,348043,55258,3847,438,0,0,0,0,0,0,0
0,0,0,0,477,14115,117080,464629,913141,943933,637289,684935,1562010,2743716,2801470,1913358,1515841,2442386,3715072,3777711,2665795,1929349,2455104,3616107,4698979,5284522,5023886,3291568,1410977,373292,51940,8142,0,449,0,0,0,0,0,0
0,0,0,84,960,14857,111959,447948,880882,910227,615758,671041,1575126,2648961,2756431,1843395,1510948,2432295,3661703,3805976,2668041,1955243,2493456,3614567,4716464,5446829,5210095,3484199,1440263,399704,59436,5158,0,0,0,0,0,0,0,0
0,0,0,0,768,11273,113498,450093,865018,896034,612087,642765,1530091,2617036,2674814,1832286,1501631,2405948,3698906,3750625,2664332,1975819,2527779,3701173,4789235,5545995,5336937,3506950,1467653,396361,58616,7254,0,0,0,0,0,0,0,0
0,0,0,0,484,10703,105385,422309,824847,876908,587127,653544,1518625,2551799,2609366,1813480,1491178,2469226,3659214,3731922,2648227,1970069,2475173,3794348,4894331,5691238,5445211,3646762,1526198,394658,62425,3847,0,0,0,0,0,0,0,0
0,0,0,0,743,10683,103856,402611,806866,856882,559364,611806,1470302,2527963,2653279,1764030,1479749,2390319,3676816,3706275,2638623,2004507,2543454,3853920,4970623,5824757,5578701,3622810,1562161,425869,63215,9828,1759,0,0,0,0,0,0,0
0,0,0,83,855,11225,107961,400456,789257,824294,551670,622125,1450084,2482109,2531116,1756601,1446200,2401343,3650154,3752418,2714430,1957114,2542546,3861353,5008627,5813080,5750594,3790942,1614208,432358,60720,6031,443,0,0,0,0,0,0,0
0,0,0,0,772,12769,96449,381145,783763,774785,520850,604481,1429239,2475376,2521848,1733939,1453408,2384407,3646251,3695141,2622152,1986090,2547864,3913862,5142969,6044727,5728074,3943943,1657524,413899,67728,6412,442,0,0,0,0,0,0,0
0,0,0,0,1153,8970,97677,372000,753623,781059,523806,583687,1446062,2402795,2486737,1691298,1437075,2353812,3683941,3676569,2628559,1967707,2581240,3891969,5134288,6085239,5976577,3973901,1711027,453809,66487,6425,441,0,0,0,0,0,0,0
0,0,0,0,391,11207,96565,360139,713175,746909,510231,572223,1353547,2401521,2441181,1675672,1434311,2352521,3619520,3683710,2576713,1986469,2564210,3957021,5168835,6307668,6196048,4121355,1708819,445571,70638,9000,881,0,0,0,0,0,0,0
0,0,0,0,861,11392,89171,357298,699269,743441,487219,570507,1364348,2324353,2377504,1656268,1395484,2315453,3583825,3636283,2588368,2010732,2598433,3999083,5294610,6386150,6322556,4236811,1720088,450205,76476,6854,1315,0,0,0,0,0,0,0
0,0,0,0,567,9268,87162,339266,690991,724971,477769,531919,1304573,2327323,2367535,1659587,1370820,2282238,3571484,3623436,2586544,1965445,2622904,4001691,5297941,6501414,6484529,4342181,1812467,481853,68647,10702,0,0,0,0,0,0,0,0
0,0,0,84,483,8791,82367,329742,664672,685886,473680,552589,1309209,2259968,2320509,1614940,1347242,2348683,3498356,3599902,2564997,1955792,2670019,4029314,5386655,6696076,6542646,4364397,1893466,479402,75274,8541,0,0,0,0,0,0,0,0
0,0,0,0,391,11566,81377,325312,660354,691041,473907,531251,1259900,2181802,2267635,1592615,1374932,2316645,3536301,3563480,2591275,1962914,2643117,4026435,5386206,6777981,6656594,4558405,1893991,498669,78197,7715,879,0,0,0,0,0,0,0
0,0,0,0,671,8847,82008,322270,617729,659118,464982,508139,1249371,2183752,2258848,1580833,1321150,2295694,3483374,3517205,2520130,2016423,2672730,4110661,5560996,6758401,6760359,4655946,1946956,526349,92774,8531,444,0,0,0,0,0,0,0
0,0,0,0,194,9712,76109,311230,599455,629603,443427,512321,1252572,2132781,2206578,1514240,1303822,2285162,3509744,3543162,2511251,1963709,2676988,4110839,5565684,6950646,6966164,4746283,1979661,529328,88928,9001,1322,0,0,0,0,0,0,0
0,0,0,0,582,8298,77445,296397,588258,617151,431606,498222,1257852,2124350,2171802,1493070,1295584,2267758,3433679,3472107,2513469,1970970,2721518,4086157,5612416,7033216,7113611,4787348,2088858,558949,78603,9427,0,0,0,0,0,0,0,0
0,0,0,86,391,8104,78046,299758,569680,601894,421265,483180,1197743,2086520,2176142,1481474,1284351,2222961,3420116,3446895,2547604,1951664,2694898,4108090,5737491,7123101,7283789,4798244,2117779,551915,97356,11115,0,0,0,0,0,0,0,0
0,0,0,0,560,10483,78156,278923,560557,599614,398986,492202,1178895,2023949,2094507,1442217,1294814,2191381,3438296,3474461,2499410,1975855,2731135,4198878,5756035,7201987,7277293,4957669,2184654,567979,87794,8998,1315,0,0,0,0,0,0,0
0,0,0,85,572,7665,68419,269469,558352,567629,392117,488079,1165937,2009268,2054695,1406451,1273359,2188066,3386617,3452047,2500093,1959849,2722478,4173591,5746916,7317524,7556110,5114984,2178139,569335,91059,10682,1323,455,0,0,0,0,0,0
0,0,0,0,195,9239,69390,267254,519164,564305,365241,466328,1155573,1983179,2041689,1392495,1252579,2161593,3395286,3400171,2443657,1948586,2683869,4178366,5877147,7390466,7663109,5284528,2241369,576482,103128,8568,878,0,0,0,0,0,0,0
0,0,0,0,290,6369,69971,256172,515572,533081,370464,457290,1126499,1914095,2009239,1340325,1226727,2179894,3294454,3374663,2459640,1943915,2731680,4244244,5909798,7608160,7792612,5318472,2325130,582424,92270,10266,1321,0,0,0,0,0,0,0
0,0,0,0,99,5687,64934,248178,487300,542569,377552,450780,1106659,1865546,1958299,1359869,1220894,2148962,3259813,3353659,2425606,1964959,2719157,4261635,6017249,7616867,7884692,5473069,2314191,628517,97334,11126,875,0,0,0,0,0,0,0
