x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40
0,172,1625,13191,97334,398375,1127120,2269210,3263829,3534520,3156950,2760353,2788085,2987202,2902262,2470819,1950405,1538695,1309512,1187085,931059,703646,522182,417951,354148,281794,203259,134541,68091,29890,7915,2568,1327,902,0,0,0,0,0,0
0,60,1120,15470,96806,397230,1099917,2239481,3190753,3442608,3072773,2736846,2774731,2983488,2968051,2517133,1975581,1598125,1398166,1217231,1020800,757801,553897,453726,380259,308388,228859,139037,91131,36348,14538,4288,441,450,0,0,0,0,0,0
0,0,1654,13953,89254,386385,1081374,2121670,3115346,3337992,3029124,2713872,2808926,3024623,2969593,2586306,2032317,1617379,1470783,1321005,1083203,821921,604493,522086,419824,347491,263172,166663,100982,45236,12448,3427,1758,450,0,0,0,0,0,0
0,52,2053,12194,87402,373251,1053014,2101864,2997420,3240770,2964948,2727378,2775816,3108191,3034531,2609996,2060341,1703283,1551573,1370417,1119668,841833,664366,538689,446883,384035,272475,193309,102523,45529,14137,6419,2188,448,471,0,0,0,0,0
0,234,1541,12064,87858,364998,1018721,2040828,2907924,3184868,2881111,2632730,2809508,3081614,3056195,2654950,2111988,1815519,1613138,1430735,1190672,934446,714094,609403,491826,438304,315326,208831,113818,55751,18295,8109,2193,0,466,0,0,0,0,0
0,171,1452,14178,84548,358060,1012941,2005039,2811190,3063895,2845950,2624257,2806756,3107291,3084233,2677877,2176857,1835040,1674457,1481043,1240981,968234,771672,631651,549038,458547,369427,212150,150245,64970,22435,7716,2202,903,460,0,0,0,0,0
0,0,1046,12986,76447,333858,980079,1923350,2774227,2994968,2775972,2582566,2800989,3168128,3106485,2694800,2246120,1884621,1766777,1587576,1274529,1008937,831231,670988,598670,500101,385242,245555,159976,54410,27100,6872,2634,0,0,0,0,0,0,0
0,177,1868,12597,79858,324853,950540,1854694,2641791,2962316,2696757,2588672,2831060,3113991,3186301,2717915,2250097,1941829,1793784,1657520,1360634,1103991,869190,715359,660446,545110,441856,288527,145457,76671,24505,2997,2190,908,0,0,0,0,0,0
0,61,976,11187,79912,321281,918124,1797828,2591216,2889195,2635657,2549869,2813240,3161239,3191133,2817839,2313105,1972003,1838810,1685616,1432888,1136662,888490,752314,696888,593679,478387,292803,155183,80720,32021,8580,2643,0,0,0,0,0,0,0
0,173,1050,12017,73912,316844,889742,1791119,2536934,2840520,2589057,2496098,2754224,3128727,3229092,2813718,2295196,1991945,1902415,1762032,1475688,1176021,992254,810142,761285,643586,512214,336170,184650,103571,31972,11122,3958,1806,0,0,0,0,0,0
0,58,775,14196,80019,301098,859269,1711752,2438831,2683697,2561900,2506497,2763662,3158546,3187592,2846848,2365140,2125923,1925117,1852414,1574456,1250058,998505,879392,817310,706270,548962,365324,194730,101146,40684,9002,6147,0,0,0,0,0,0,0
0,54,1266,11892,71645,291736,846319,1674357,2415826,2602174,2493661,2462057,2767839,3174135,3209008,2844113,2407702,2106663,2062629,1876575,1595477,1284825,1026369,943833,816974,772331,610767,414449,245858,100847,36166,12826,3957,896,0,0,0,0,0,0
0,176,775,10302,67240,285375,828393,1649514,2326939,2544493,2428225,2415457,2781923,3206818,3160973,2888403,2447573,2132064,2074267,1964084,1652596,1329531,1107078,988057,927768,801478,643545,421229,256797,104843,45264,8972,3539,456,0,0,0,0,0,0
0,117,1265,11006,66555,277484,791357,1574936,2257875,2489136,2376600,2393712,2720982,3168036,3220200,2861234,2460476,2238580,2113125,2005653,1726755,1435808,1155902,1051893,989152,889433,690311,475186,298771,119854,47389,13683,3507,900,0,0,0,0,0,0
0,174,916,10636,60545,270122,773394,1536757,2209762,2449371,2349292,2358045,2737457,3145478,3211272,2884317,2472087,2264794,2211582,2073951,1787358,1411286,1184916,1066189,1027641,920134,735357,529048,286707,122671,52354,19723,3091,2703,463,0,0,0,0,0
0,0,1263,8768,66068,262148,744974,1503058,2132479,2357039,2277782,2347236,2707731,3149929,3265254,2888006,2535882,2248155,2233077,2119067,1803397,1508239,1253189,1174428,1097129,983914,782266,551385,321520,152491,48611,20978,4376,903,468,0,0,0,0,0
0,117,417,8692,61334,261727,719168,1425307,2049236,2306936,2246087,2357448,2707423,3163517,3233437,2874303,2511201,2340797,2326132,2174160,1899593,1530372,1326326,1183839,1139918,1049837,838032,587136,333053,144033,56118,16708,7487,2262,469,0,0,0,0,0
0,0,973,10028,59537,248232,704951,1398228,2027505,2240532,2192841,2268610,2674382,3138674,3274383,2907166,2508876,2369532,2348666,2200619,1980360,1582584,1332259,1290812,1220727,1105899,899547,620482,361630,157748,53227,18851,4408,1361,0,0,0,0,0,0
0,168,359,9631,58456,249996,695422,1379972,1965031,2175336,2144866,2263300,2650358,3134489,3195319,2880800,2555308,2391329,2368921,2300716,2019824,1619888,1398118,1348140,1281494,1178303,934632,650175,365908,180053,73535,22646,4836,452,0,0,0,0,0,0
0,60,988,7914,51819,226271,676224,1336924,1900583,2110019,2084762,2174534,2688322,3129215,3238667,2911108,2564943,2407437,2405116,2354048,2043422,1711533,1469999,1380250,1337954,1239604,1027956,713794,383962,189899,89782,24421,4417,2263,925,470,0,0,0,0
0,0,917,10104,54496,228580,651804,1292345,1850473,2096223,2045838,2164219,2619038,3113799,3230619,2932181,2573149,2498419,2466958,2340726,2067170,1718986,1484650,1450835,1400480,1267107,1079717,761268,420075,201739,86494,25684,8779,2256,0,475,0,0,0,0
0,0,1384,9076,50222,226839,646213,1262431,1815305,2017757,2006988,2113965,2616830,3101864,3159015,2929295,2622138,2478270,2477191,2417029,2120807,1784219,1537771,1486590,1459299,1366116,1149831,784110,488802,218994,85583,31226,6590,2731,0,0,0,0,0,0
0,122,686,8455,52406,218811,632215,1215924,1749805,1976566,1975001,2101103,2608381,3090275,3185513,2870435,2621841,2510059,2573149,2401410,2142048,1768419,1620039,1577326,1539796,1431749,1205704,849567,503712,228308,87289,23032,7524,2257,0,0,0,0,0,0
0,114,637,7994,52103,215366,603890,1190271,1713551,1920774,1898639,2086509,2560713,3048317,3163451,2889779,2606141,2581444,2560441,2502625,2188418,1843017,1699559,1623779,1624202,1505361,1225741,894551,522485,246536,101504,28185,7024,1369,1397,0,0,0,0,0
0,173,916,7689,48719,211259,570971,1158000,1685725,1895261,1854154,2042155,2509140,3031952,3116022,2876631,2611618,2608034,2600263,2491573,2262871,1905983,1747759,1706111,1725408,1546253,1345201,921681,562519,264580,113947,35912,8774,2268,462,0,0,0,0,0
0,0,139,6904,46965,204290,568988,1118946,1627175,1826595,1831080,2045111,2543453,2984492,3156978,2842727,2631540,2599710,2644514,2557527,2273814,1979041,1746230,1694105,1733097,1645182,1405004,974672,622010,270501,99840,33828,6600,3639,468,476,0,0,0,0
0,122,835,8543,45142,199609,547220,1093461,1573119,1783410,1771111,1986055,2494415,2992642,3076161,2922825,2634239,2614201,2617349,2633775,2340181,1988539,1791249,1827886,1797131,1778002,1485094,1043223,607021,286072,99682,33800,7923,2269,461,0,0,500,0,0
0,62,636,6564,41350,187229,523936,1077204,1544742,1726386,1735170,1948003,2465986,2938452,3089582,2842302,2679112,2590657,2705451,2614956,2371266,2092112,1883389,1841509,1920240,1810985,1535675,1115235,676763,291653,123904,41079,9271,2262,0,485,0,0,0,0
0,0,424,7292,46534,181469,496828,1045076,1483219,1689648,1721540,1912202,2427500,2977712,3069649,2862221,2616694,2692543,2762918,2692562,2353943,2041001,1877514,1937918,1945007,1960654,1613700,1115800,663591,327663,117747,48008,11906,1823,933,1425,0,0,0,0
0,173,144,6228,41442,181511,503993,1012753,1437853,1669035,1666626,1892177,2365697,2940751,3048059,2872178,2654382,2667820,2726089,2729541,2410991,2100992,1936022,1966968,2037393,1952324,1692076,1224753,722190,346998,142524,51781,8338,1795,935,0,0,0,0,0
0,0,433,6289,39236,180165,474491,965762,1418731,1591962,1633904,1867975,2404389,2892077,3006542,2847635,2649913,2654828,2775275,2744558,2455510,2165323,2037675,2016786,2122086,2078401,1750008,1267323,737709,367125,124659,42369,19378,1814,465,0,487,0,0,0
0,0,635,7200,43127,164893,479687,955272,1359921,1569030,1619352,1820017,2328954,2890716,3037515,2816313,2606838,2688568,2812682,2717670,2539159,2188349,2073814,2084354,2174577,2148087,1816403,1308579,757591,379275,144704,45419,14495,1801,471,0,0,0,0,0
0,54,837,5890,39837,167685,466998,939337,1325509,1492923,1571691,1797976,2338430,2831980,2941364,2803565,2661338,2662670,2847190,2779601,2538102,2212706,2095894,2141000,2265779,2227976,1919978,1405076,835978,399267,163258,49648,14096,3180,462,0,0,0,0,0
0,0,422,5938,38136,156873,455157,909691,1307970,1496338,1520665,1763286,2337092,2739836,2943624,2751672,2640420,2685261,2799682,2802910,2573344,2252955,2154581,2232393,2392948,2339855,2005568,1469269,844258,394965,162223,51852,14531,4499,469,0,0,0,0,0
0,0,863,6260,38173,155829,441065,886498,1247209,1452945,1502518,1740754,2256938,2799511,2960373,2734958,2641668,2698242,2867007,2846046,2550474,2311734,2166009,2237652,2429569,2401123,2032037,1512063,882240,441332,175005,59082,18938,4970,461,0,0,0,0,0
49,59,490,4999,37035,147227,431975,826342,1240688,1397746,1490541,1727902,2250611,2722847,2900483,2785085,2608028,2708988,2944335,2822567,2581552,2281990,2205754,2312696,2497734,2499753,2173181,1577594,925126,467552,179472,56128,14108,3167,467,0,0,0,0,0
47,0,414,5432,33145,148355,419912,822816,1203667,1345985,1404555,1684095,2193341,2700055,2891892,2733238,2632586,2721368,2919996,2864973,2666529,2372331,2230794,2410103,2570367,2597969,2238534,1613440,984917,488925,187549,56928,19388,2248,461,0,0,0,0,0
0,62,430,6169,31309,141555,402757,821443,1171972,1326671,1413030,1652022,2149920,2658803,2840329,2722378,2585631,2774831,2877253,2907857,2665940,2372738,2300870,2477651,2638602,2664216,2311543,1717676,1018041,486325,195820,62077,20682,3164,463,0,0,0,0,0
0,0,350,4745,34744,137377,375498,775609,1142981,1314244,1385849,1617588,2156844,2629281,2815512,2682011,2596827,2706705,2958035,2909646,2662180,2438076,2353053,2503873,2737902,2759004,2402712,1771390,1034085,514741,211061,68920,22895,6766,931,0,0,0,0,0
0,56,915,5758,33005,137236,380363,780538,1116331,1269480,1301576,1585698,2126844,2622651,2770296,2649776,2561550,2729166,2949811,2951116,2715230,2419929,2430070,2550341,2815431,2807715,2539544,1831610,1062489,536899,233252,71847,14519,7672,465,472,0,0,0,0
0,0,351,3774,32078,124669,366374,734508,1070450,1244026,1296382,1565195,2100723,2612407,2726157,2675212,2547237,2743927,2932441,2934826,2741693,2477227,2446405,2624629,2910020,2898723,2571444,1884175,1179165,565114,232848,64589,21533,4071,461,946,0,0,0,0
0,0,344,4522,29990,130436,349718,707290,1036413,1204324,1280029,1523183,2050805,2553079,2752454,2583018,2564449,2750220,2903464,2994118,2712978,2555671,2533109,2711908,2967522,2995652,2648772,1978068,1186176,598220,247341,77457,19790,6351,469,477,0,0,0,0
0,0,347,5258,28685,123676,357303,685345,1021109,1207099,1226161,1499207,2031489,2507253,2656594,2587595,2557059,2729712,2965653,2908719,2763997,2563908,2497159,2795861,3004897,3075288,2807817,2101107,1277544,602733,223673,84343,22048,8614,933,0,0,0,0,0
0,60,428,3769,30556,117916,330922,679421,992420,1117415,1236322,1491937,2005340,2522084,2624458,2550600,2584680,2748773,2999966,3006673,2783636,2516022,2491316,2806177,3097500,3212814,2854917,2062581,1290113,655743,240491,86000,17161,5012,465,0,0,0,0,0
0,0,354,3660,25632,113398,313136,657368,939923,1096926,1190620,1484216,1964501,2457153,2619295,2559994,2581213,2761382,2965450,2996128,2765129,2558657,2604447,2863101,3186791,3324518,2953201,2166389,1335411,665559,252681,71461,20663,4506,463,0,0,0,0,0
0,0,282,3692,29078,105903,325488,640680,909105,1099327,1158326,1450442,1958075,2395287,2582345,2487797,2529189,2816350,2941344,2975209,2823782,2654191,2630649,2946049,3260301,3360472,3000489,2222760,1345141,680179,283594,92359,25484,4080,940,0,0,0,0,0
0,55,349,4075,26061,109643,313506,619478,909469,1052948,1130062,1419106,1901079,2394386,2533757,2474847,2519382,2702510,2922116,3049199,2819010,2582748,2669394,2981740,3401497,3501073,3168607,2345219,1389111,684494,294062,105700,27746,5889,1399,475,0,0,0,0
0,61,427,3835,27795,110938,293088,611988,890734,1028152,1133357,1357580,1883863,2370357,2578517,2453976,2499542,2730545,2972022,3007145,2795795,2634136,2701196,3034561,3399998,3546656,3185817,2383506,1463741,713510,308578,83408,25135,4512,1848,0,0,0,0,0
0,0,281,3363,26527,106522,300821,586547,846470,1006967,1090032,1373290,1885977,2296427,2507345,2422746,2450312,2691877,3013672,2993269,2849883,2673902,2757114,3029159,3493774,3660267,3325718,2492549,1485241,739181,295245,96302,28181,5429,928,0,0,0,0,0
0,59,641,3984,26030,99315,295791,583298,822816,962975,1056573,1329221,1857385,2279442,2465912,2435951,2430075,2669456,2979889,3010881,2880823,2678861,2726521,3127420,3565334,3702874,3472703,2557168,1562734,790935,317517,102278,30813,4967,1399,0,0,0,0,0
47,0,348,3457,24186,97787,263712,553564,798359,947030,1025350,1344971,1817125,2255100,2415578,2394299,2399692,2675876,3021205,3014926,2939742,2677632,2822912,3116224,3662363,3827612,3455115,2626208,1668073,805621,326295,112064,31639,4509,927,475,0,497,0,0
0,119,478,4113,22241,89533,260260,539925,803253,927879,1038157,1290730,1758578,2234724,2368168,2363453,2423040,2738410,2918883,3019540,2868339,2751677,2818971,3195930,3697015,3974298,3604364,2693622,1666417,811350,324957,109989,29498,4070,0,475,0,0,0,0
0,0,206,3694,23254,91470,263030,534406,767340,885027,1007048,1269812,1751093,2186242,2376564,2381217,2386152,2671570,2946027,3008924,2886865,2717786,2809537,3283365,3779193,4015368,3686601,2778375,1738908,874311,334505,106189,28615,7677,1867,0,491,0,0,0
0,0,499,2619,22799,87089,253311,510441,745504,871134,964102,1249402,1734089,2142271,2344993,2322577,2355169,2690527,2985575,3041132,2872246,2759622,2871738,3285794,3809802,4125050,3790762,2920448,1735873,877296,358144,110775,34784,6787,467,0,0,0,0,0
0,0,434,3008,22732,88617,248395,489119,727015,849459,967025,1219710,1686153,2134005,2325253,2260385,2352213,2653069,2912970,3025934,2888954,2773535,2946775,3410193,3890993,4206624,3867908,2951980,1824843,893096,360090,114323,36098,5883,927,476,0,0,0,0
0,0,351,3571,18867,83016,235720,478889,703315,817478,940905,1206008,1707587,2068612,2263316,2298762,2337500,2572804,2934074,2986360,2859644,2791596,2961107,3431092,4030029,4413676,3952950,3008875,1851232,935946,372513,120248,28123,10371,1864,472,0,0,0,0
0,0,279,3079,17905,80472,230068,470650,682530,817187,917354,1185443,1656477,2057519,2217202,2207922,2321898,2606344,2952368,2995433,2845549,2744452,2977648,3462721,4090005,4385472,4138538,3159169,1928854,966021,399211,127126,35700,9519,931,475,0,0,0,0
0,0,73,2647,21045,80982,229520,455958,660506,763828,908639,1160609,1594410,2051680,2234994,2179316,2296412,2610294,2895614,3048468,2854591,2776313,2979851,3497582,4155742,4527438,4181342,3230829,1962530,982582,392582,133188,35649,9963,5120,474,0,0,0,0
0,0,71,1639,19279,82327,231208,444247,643762,761471,866041,1145749,1572832,1999359,2188098,2187941,2306529,2560768,2856436,3001674,2857459,2796386,3025978,3570487,4177359,4551126,4376357,3283030,2059349,1013522,399180,135031,32995,10379,1406,475,0,0,0,0
0,0,213,2799,16224,77292,215058,425167,624672,739416,836617,1107856,1552823,1961108,2122977,2176945,2221634,2601562,2891323,3012780,2835603,2807855,3049598,3590123,4318041,4705147,4462031,3372726,2123070,1024692,426542,137669,34306,8602,1393,0,0,0,0,0
0,0,340,2632,16886,77660,211046,422068,618009,713886,798319,1086993,1527650,1929178,2079185,2135206,2254450,2573943,2876014,3016658,2869496,2775531,3084945,3620226,4320825,4836473,4515049,3464305,2172557,1098136,433657,142084,35153,5900,1398,0,0,0,0,0
0,0,348,2210,16352,73235,197997,399159,602957,683727,811643,1074621,1477902,1913817,2082865,2154488,2198429,2552048,2897075,2942346,2867661,2839524,3105470,3719989,4432542,4876505,4592866,3552502,2140627,1070530,450311,138181,35227,11776,1389,0,0,0,0,0
0,62,288,2386,16362,68105,211508,393538,582703,686190,785201,1031407,1466580,1887975,2024394,2113963,2226717,2531728,2841973,2946587,2892300,2843082,3056727,3716606,4505886,4992822,4637070,3645854,2256523,1133109,433024,149054,43585,8603,2308,0,471,0,0,0
0,0,143,2492,19574,71219,193513,384314,569222,661538,780086,1005215,1466011,1860565,2013527,2030017,2214384,2541383,2810271,2932742,2871258,2879242,3097437,3795165,4572855,5075671,4712208,3673303,2290975,1148588,473262,146365,43967,9057,467,0,0,0,0,0
0,0,67,2658,12803,66138,185827,374288,552424,645491,768242,1004936,1419750,1823956,1981266,2005114,2169329,2495241,2815585,2948998,2865457,2784420,3175262,3816642,4641394,5178685,4852681,3799678,2401099,1180650,465171,152014,37811,3165,1396,0,0,0,0,0
0,0,271,3364,15156,64293,179507,370726,543266,632308,729964,977813,1408152,1803488,1949482,2028673,2160714,2456360,2799258,2910760,2829719,2846317,3137496,3866121,4726515,5191621,4963731,3922071,2369040,1245864,467305,174698,41809,8173,928,0,0,0,0,0
0,50,205,2453,14280,60865,168898,350383,526986,616430,724119,960228,1363074,1759093,1902807,1981722,2089591,2476952,2801666,2944760,2875176,2833061,3171705,3919240,4794650,5330431,5055476,3985968,2413866,1247968,514616,161908,44475,10389,2305,0,0,0,0,0
0,0,137,1733,15247,63659,177275,348267,495460,588761,725180,961102,1334890,1715709,1892280,1941283,2070291,2430500,2760449,2912410,2815351,2819601,3185280,3896979,4888343,5470880,5234169,3983813,2576671,1269555,529938,177962,49810,11332,2325,0,0,0,0,0
0,0,422,1968,14647,58958,174453,325235,493427,576288,694546,918583,1338411,1711704,1872121,1916046,2084700,2415341,2732538,2868823,2838783,2843729,3198551,3955959,4886365,5558712,5253999,4173339,2591321,1282651,533141,161355,44979,15854,2332,0,0,0,0,0
0,0,218,2363,12300,56186,166481,324692,482836,574458,675339,925015,1303082,1652267,1833831,1886905,1995547,2412980,2712405,2892110,2851936,2840250,3194980,4012164,4965028,5606954,5354427,4272712,2657706,1323572,534677,181454,53276,9507,4177,0,0,0,0,0
0,0,141,2379,14831,59243,156310,322229,461333,544847,654333,905242,1277053,1621112,1824987,1872145,2033065,2371706,2716098,2831571,2831752,2853885,3200151,4054836,5088446,5705462,5480942,4310825,2649912,1326909,564292,180162,44003,14937,3728,0,0,0,0,0
0,0,205,1724,11330,53860,154055,306065,441882,558031,626673,874702,1253908,1615848,1776540,1858564,1975526,2374646,2695308,2888655,2805645,2843929,3205951,4043121,5094872,5836125,5572035,4380065,2737890,1407615,566651,187884,54118,10364,2324,0,0,0,0,0
0,0,139,2475,12973,57590,144361,298039,431753,519797,618623,860811,1228088,1616741,1777220,1791845,2015126,2321525,2681147,2838355,2747949,2874043,3279612,4024769,5120129,5924728,5683719,4437780,2861203,1421273,583073,177605,55917,11315,3260,0,0,0,0,0
0,0,0,1546,12530,52182,145959,281087,420364,502242,600608,825291,1192900,1562536,1735793,1809952,1986316,2342915,2665614,2822922,2763953,2907206,3247780,4178332,5204976,5988732,5818131,4434795,2849389,1463054,564932,200195,51157,12242,2318,475,0,0,0,0
0,0,356,2382,11641,47387,141388,287887,420889,502133,597693,839187,1199295,1547229,1699092,1760454,1946762,2306337,2675163,2790194,2759647,2785085,3184641,4234389,5327143,5977382,5839437,4611877,2918940,1480611,622306,214333,54599,6341,1855,2404,0,0,0,0
0,0,218,2490,11440,48780,137235,267974,404334,513304,586742,839059,1170690,1502997,1647651,1740385,1907960,2296505,2603911,2796057,2772643,2851624,3239270,4172178,5353913,6146110,5936425,4715828,2987194,1452850,634462,187825,55021,13572,3261,0,0,0,0,0
0,61,71,2206,12453,46938,139330,282698,380833,485949,598418,799886,1133545,1478305,1639695,1681961,1865353,2280207,2623000,2765181,2727351,2838861,3279431,4174318,5389660,6178861,6064097,4835886,3060110,1553389,614127,206832,62948,11771,465,0,0,0,0,0
0,62,209,2067,12905,45961,124614,261261,375073,452541,549879,786122,1127539,1451133,1576392,1698187,1856359,2220906,2576139,2748163,2762774,2799833,3306821,4254345,5514772,6442633,6197540,4901139,3019014,1534424,621765,205074,56802,13105,4196,0,0,0,0,0
0,0,137,2070,12224,48610,125815,260134,370617,457034,550389,762386,1080964,1420024,1567136,1668983,1859315,2249583,2518494,2698316,2685511,2764483,3309690,4257955,5568387,6397847,6265963,5052568,3179379,1610995,653026,214608,52821,14478,2311,481,0,0,0,0
