
23.422712933753946, 25.4777070063692
24.369085173501578, 12.738853503185055
25.47318611987382, 216.56050955413957
26.498422712933753, 611.4649681528663
27.365930599369086, 808.9171974522287
28.391167192429023, 649.6815286624205
29.33753943217666, 484.07643312101845
30.441640378548897, 458.59872611465016
31.466876971608833, 980.8917197452229
32.33438485804416, 993.6305732484079
33.2807570977918, 777.0700636942665
34.22712933753943, 566.878980891719
35.33123028391167, 535.0318471337578
36.35646687697161, 656.0509554140126
37.38170347003154, 140.12738853503197
38.328075709779185, 273.88535031847096
39.353312302839115, 95.54140127388564
40.299684542586746, 133.7579617834399
41.32492113564669, 165.60509554140117
42.35015772870662, 127.38853503184691
43.296529968454266, 108.28025477706979
44.321766561514195, 57.324840764331384
45.18927444794953, 57.324840764331384
46.37223974763407, 50.95541401273931
47.3186119873817, 57.324840764331384
48.34384858044163, 25.4777070063692
49.369085173501574, 25.4777070063692
50.315457413249206, 38.216560509554256
