time,Ptimeseries
110.0,1.616982e8
111.0,1.58671e8
112.0,1.574523e8
113.0,1.556766e8
114.0,1.537192e8
115.0,1.521072e8
116.0,1.507882e8
117.0,1.49395e8
118.0,1.498818e8
119.0,1.483808e8
120.0,1.474673e8
121.0,1.473286e8
122.0,1.479657e8
123.0,1.49002e8
124.0,1.512491e8
125.0,1.50317e8
126.0,1.496759e8
127.0,1.506018e8
128.0,1.511462e8
129.0,1.523981e8
130.0,1.543784e8
131.0,1.55739e8
132.0,1.572229e8
133.0,1.584905e8
134.0,1.605424e8
135.0,1.619272e8
136.0,1.6272e8
137.0,1.639643e8
138.0,1.65292e8
139.0,1.687522e8
140.0,1.703672e8
141.0,1.722206e8
142.0,1.724089e8
143.0,1.715516e8
144.0,1.70949e8
145.0,1.705824e8
146.0,1.704514e8
147.0,1.703018e8
148.0,1.674714e8
149.0,1.662253e8
150.0,1.656039e8
151.0,1.670839e8
152.0,1.673406e8
153.0,1.674696e8
154.0,1.679368e8
155.0,1.665394e8
156.0,1.676662e8
157.0,1.675853e8
158.0,1.664094e8
159.0,1.653563e8
160.0,1.652185e8
161.0,1.644891e8
162.0,1.63174e8
163.0,1.625672e8
164.0,1.626412e8
165.0,1.620494e8
166.0,1.628752e8
167.0,1.643874e8
168.0,1.684241e8
169.0,1.685718e8
170.0,1.684474e8
171.0,1.697394e8
172.0,1.682311e8
173.0,1.685223e8
174.0,1.692028e8
175.0,1.665244e8
176.0,1.663022e8
177.0,1.68151e8
178.0,1.694013e8
179.0,1.69402e8
180.0,1.687887e8
181.0,1.699835e8
182.0,1.710676e8
183.0,1.697651e8
184.0,1.717126e8
185.0,1.707454e8
186.0,1.726701e8
187.0,1.705294e8
188.0,1.707325e8
189.0,1.694855e8
190.0,1.728197e8
191.0,1.731163e8
192.0,1.746224e8
193.0,1.775266e8
194.0,1.755912e8
195.0,1.74687e8
196.0,1.733865e8
197.0,1.716389e8
198.0,1.710117e8
199.0,1.703449e8
200.0,1.718538e8
201.0,1.716696e8
202.0,1.699283e8
203.0,1.707138e8
204.0,1.705172e8
205.0,1.724713e8
206.0,1.721368e8
207.0,1.726555e8
208.0,1.730875e8
209.0,1.747066e8
210.0,1.746067e8
211.0,1.754206e8
212.0,1.753729e8
213.0,1.767181e8
214.0,1.758777e8
215.0,1.755295e8
216.0,1.749617e8
217.0,1.768379e8
218.0,1.749506e8
219.0,1.756501e8
220.0,1.757126e8
221.0,1.760899e8
222.0,1.763135e8
223.0,1.738663e8
224.0,1.74767e8
225.0,1.75872e8
226.0,1.781767e8
227.0,1.781921e8
228.0,1.746562e8
229.0,1.714945e8
230.0,1.734887e8
231.0,1.740307e8
232.0,1.759325e8
233.0,1.776698e8
234.0,1.779392e8
235.0,1.790657e8
236.0,1.770677e8
237.0,1.772532e8
238.0,1.771072e8
239.0,1.740346e8
240.0,1.726211e8
241.0,1.713137e8
242.0,1.715674e8
243.0,1.71041e8
244.0,1.747964e8
245.0,1.783468e8
246.0,1.783648e8
247.0,1.758919e8
248.0,1.755391e8
249.0,1.736182e8
250.0,1.756799e8
251.0,1.799713e8
252.0,1.785239e8
253.0,1.828152e8
254.0,1.836346e8
255.0,1.850292e8
256.0,1.833176e8
257.0,1.808285e8
258.0,1.786918e8
259.0,1.794283e8
260.0,1.795616e8
261.0,1.791326e8
262.0,1.760028e8
263.0,1.769829e8
264.0,1.776053e8
265.0,1.784425e8
266.0,1.805737e8
267.0,1.817531e8
268.0,1.83803e8
269.0,1.811122e8
270.0,1.787611e8
271.0,1.777324e8
272.0,1.791364e8
273.0,1.799215e8
274.0,1.801966e8
275.0,1.811417e8
276.0,1.836778e8
277.0,1.836691e8
278.0,1.835887e8
279.0,1.821638e8
280.0,1.832433e8
281.0,1.81908e8
282.0,1.840987e8
283.0,1.842501e8
284.0,1.830781e8
285.0,1.825937e8
286.0,1.820378e8
287.0,1.796074e8
288.0,1.792599e8
289.0,1.779288e8
290.0,1.772741e8
291.0,1.753719e8
292.0,1.774466e8
293.0,1.798387e8
294.0,1.777828e8
295.0,1.764802e8
296.0,1.795981e8
297.0,1.790814e8
298.0,1.809408e8
299.0,1.78661e8
300.0,1.785782e8
301.0,1.824281e8
302.0,1.829545e8
303.0,1.849733e8
304.0,1.848664e8
305.0,1.842696e8
306.0,1.816435e8
307.0,1.822582e8
308.0,1.802821e8
309.0,1.789545e8
310.0,1.78628e8
311.0,1.771414e8
312.0,1.791849e8
313.0,1.823264e8
314.0,1.836628e8
315.0,1.851811e8
316.0,1.865358e8
317.0,1.904224e8
318.0,1.892705e8
319.0,1.898459e8
320.0,1.910405e8
321.0,1.899882e8
322.0,1.881639e8
323.0,1.872344e8
324.0,1.82513e8
325.0,1.829832e8
326.0,1.841549e8
327.0,1.857497e8
328.0,1.867245e8
329.0,1.836053e8
330.0,1.825997e8
331.0,1.786204e8
332.0,1.80585e8
333.0,1.810042e8
334.0,1.827729e8
335.0,1.79483e8
336.0,1.807465e8
337.0,1.801304e8
338.0,1.812794e8
339.0,1.80497e8
340.0,1.755329e8
341.0,1.748733e8
342.0,1.779294e8
343.0,1.788614e8
344.0,1.794248e8
345.0,1.791828e8
346.0,1.847297e8
347.0,1.883339e8
348.0,1.867173e8
349.0,1.875988e8
350.0,1.829971e8
351.0,1.847501e8
352.0,1.86529e8
353.0,1.859988e8
354.0,1.878561e8
355.0,1.878275e8
356.0,1.867625e8
357.0,1.858724e8
358.0,1.855018e8
359.0,1.855875e8
360.0,1.83722e8
361.0,1.838834e8
362.0,1.862736e8
363.0,1.852881e8
364.0,1.870514e8
365.0,1.86481e8
366.0,1.878917e8
367.0,1.840843e8
368.0,1.853458e8
369.0,1.864564e8
370.0,1.881189e8
371.0,1.911381e8
372.0,1.878897e8
373.0,1.887897e8
374.0,1.900566e8
375.0,1.912234e8
376.0,1.895497e8
377.0,1.89483e8
378.0,1.877678e8
379.0,1.89456e8
380.0,1.855269e8
381.0,1.857033e8
382.0,1.886622e8
383.0,1.888653e8
384.0,1.888795e8
385.0,1.881716e8
386.0,1.887586e8
387.0,1.86778e8
388.0,1.871698e8
389.0,1.835326e8
390.0,1.831145e8
391.0,1.824508e8
392.0,1.856507e8
393.0,1.842082e8
394.0,1.822614e8
395.0,1.807929e8
396.0,1.822229e8
397.0,1.830509e8
398.0,1.820628e8
399.0,1.815922e8
400.0,1.863574e8
401.0,1.879063e8
402.0,1.840231e8
403.0,1.869567e8
404.0,1.898088e8
405.0,1.885299e8
406.0,1.873932e8
407.0,1.913699e8
408.0,1.856229e8
409.0,1.844208e8
410.0,1.84965e8
411.0,1.815201e8
412.0,1.872644e8
413.0,1.870452e8
414.0,1.902945e8
415.0,1.906023e8
416.0,1.884421e8
417.0,1.940427e8
418.0,1.92573e8
419.0,1.936541e8
420.0,1.893833e8
421.0,1.915689e8
422.0,1.920737e8
423.0,1.968764e8
424.0,1.984678e8
425.0,1.941191e8
426.0,1.938354e8
427.0,1.949261e8
428.0,1.895688e8
429.0,1.871797e8
430.0,1.843623e8
431.0,1.833707e8
432.0,1.795938e8
433.0,1.783394e8
434.0,1.816225e8
435.0,1.801863e8
436.0,1.784139e8
437.0,1.806853e8
438.0,1.778517e8
439.0,1.794948e8
440.0,1.80051e8
441.0,1.781924e8
442.0,1.773655e8
443.0,1.837293e8
444.0,1.921636e8
445.0,1.896476e8
446.0,1.947045e8
447.0,1.979248e8
448.0,1.976728e8
449.0,1.946244e8
450.0,1.912914e8
451.0,1.900876e8
452.0,1.894103e8
453.0,1.915598e8
454.0,1.919487e8
455.0,1.899379e8
456.0,1.92871e8
457.0,1.950411e8
458.0,1.956929e8
459.0,1.946083e8
460.0,1.939514e8
461.0,1.980279e8
462.0,1.95738e8
463.0,1.950085e8
464.0,1.986486e8
465.0,1.984098e8
466.0,1.945167e8
467.0,1.911411e8
468.0,1.888451e8
469.0,1.875468e8
470.0,1.888282e8
471.0,1.871416e8
472.0,1.880276e8
473.0,1.865756e8
474.0,1.868191e8
475.0,1.897317e8
476.0,1.883257e8
477.0,1.85109e8
478.0,1.830783e8
479.0,1.813669e8
480.0,1.816896e8
481.0,1.80062e8
482.0,1.810066e8
483.0,1.849882e8
484.0,1.908999e8
485.0,1.939213e8
486.0,1.977937e8
487.0,1.9369e8
488.0,1.927629e8
489.0,1.965727e8
490.0,2.045677e8
491.0,2.040192e8
492.0,1.996674e8
493.0,1.994878e8
494.0,1.993259e8
495.0,1.953603e8
496.0,1.946443e8
497.0,1.925468e8
498.0,1.922365e8
499.0,1.91412e8
500.0,1.941781e8
501.0,1.979231e8
502.0,1.937887e8
503.0,1.96533e8
504.0,1.970815e8
505.0,1.946321e8
506.0,1.930462e8
507.0,1.949845e8
508.0,1.891455e8
509.0,1.884356e8
510.0,1.874466e8
511.0,1.910771e8
512.0,1.91506e8
513.0,1.91783e8
514.0,1.921138e8
515.0,1.882416e8
516.0,1.863125e8
517.0,1.840924e8
518.0,1.860801e8
519.0,1.834586e8
520.0,1.851794e8
521.0,1.882371e8
522.0,1.92643e8
523.0,1.899268e8
524.0,1.859254e8
525.0,1.854558e8
526.0,1.891392e8
527.0,1.880242e8
528.0,1.891786e8
529.0,1.896542e8
530.0,1.907114e8
531.0,1.91192e8
532.0,1.999963e8
533.0,1.961225e8
534.0,1.962041e8
535.0,1.990387e8
536.0,1.985149e8
537.0,1.970232e8
538.0,2.026847e8
539.0,1.989093e8
540.0,2.019203e8
541.0,2.045767e8
542.0,2.059202e8
543.0,2.045082e8
544.0,2.015087e8
545.0,1.971098e8
546.0,1.965695e8
547.0,1.89839e8
548.0,1.899383e8
549.0,1.943502e8
550.0,1.959515e8
551.0,1.950462e8
552.0,1.962668e8
553.0,1.948271e8
554.0,1.990812e8
555.0,1.970487e8
556.0,1.96229e8
557.0,1.930941e8
558.0,1.902659e8
559.0,1.890292e8
560.0,1.843184e8
561.0,1.861147e8
562.0,1.896593e8
563.0,1.947749e8
564.0,1.938148e8
565.0,1.910885e8
566.0,1.881718e8
567.0,1.831932e8
568.0,1.927116e8
569.0,1.955327e8
570.0,1.928127e8
571.0,1.985135e8
572.0,1.980603e8
573.0,1.965843e8
574.0,1.938325e8
575.0,1.886559e8
576.0,1.872636e8
577.0,1.835503e8
578.0,1.890894e8
579.0,1.901015e8
580.0,1.883043e8
581.0,1.929923e8
582.0,1.963279e8
583.0,1.971129e8
584.0,2.000303e8
585.0,1.9512e8
586.0,1.948994e8
587.0,1.972019e8
588.0,1.959926e8
589.0,1.925381e8
590.0,1.923325e8
591.0,1.895102e8
592.0,1.873127e8
593.0,1.866645e8
594.0,1.883962e8
595.0,1.917361e8
596.0,1.9142e8
597.0,1.892826e8
598.0,1.922475e8
599.0,1.932325e8
600.0,1.965641e8
