time,Itimeseries
0.0,0.0
0.1,103700.0
0.2,201200.0
0.30000000000000004,301000.0
0.4,400200.0
0.5,497100.0
0.6000000000000001,591500.0
0.7000000000000001,686800.0
0.8,778900.0
0.9,869100.0
1.0,963300.0
1.1,1.0532e6
1.2000000000000002,1.1478e6
1.3,1.2361e6
1.4000000000000001,1.3218e6
1.5,1.4129e6
1.6,1.4983e6
1.7000000000000002,1.588e6
1.8,1.6747e6
1.9000000000000001,1.7579e6
2.0,1.8404e6
2.1,1.922e6
2.2,2.0047e6
2.3000000000000003,2.0872e6
2.4000000000000004,2.1743e6
2.5,2.2523e6
2.6,2.3369e6
2.7,2.417e6
2.8000000000000003,2.4971e6
2.9000000000000004,2.5731e6
3.0,2.6503e6
3.1,2.7253e6
3.2,2.8006e6
3.3000000000000003,2.883e6
3.4000000000000004,2.958e6
3.5,3.0315e6
3.6,3.1038e6
3.7,3.1739e6
3.8000000000000003,3.2474e6
3.9000000000000004,3.3155e6
4.0,3.3824e6
4.1000000000000005,3.4492e6
4.2,3.5193e6
4.3,3.5884e6
4.4,3.6528e6
4.5,3.7198e6
4.6000000000000005,3.7803e6
4.7,3.851e6
4.800000000000001,3.9176e6
4.9,3.9887e6
5.0,4.0477e6
5.1000000000000005,4.1102e6
5.2,4.1738e6
5.300000000000001,4.2349e6
5.4,4.2928e6
5.5,4.3553e6
5.6000000000000005,4.4155e6
5.7,4.4765e6
5.800000000000001,4.5336e6
5.9,4.59e6
6.0,4.6475e6
6.1000000000000005,4.7057e6
6.2,4.7609e6
6.300000000000001,4.8153e6
6.4,4.869e6
6.5,4.9267e6
6.6000000000000005,4.9816e6
6.7,5.0359e6
6.800000000000001,5.0841e6
6.9,5.1352e6
7.0,5.1866e6
7.1000000000000005,5.2368e6
7.2,5.2873e6
7.300000000000001,5.3389e6
7.4,5.3884e6
7.5,5.4388e6
7.6000000000000005,5.4867e6
7.7,5.535e6
7.800000000000001,5.5828e6
7.9,5.6287e6
8.0,5.6767e6
8.1,5.7222e6
8.200000000000001,5.7722e6
8.3,5.8192e6
8.4,5.8645e6
8.5,5.9089e6
8.6,5.9537e6
8.700000000000001,5.9959e6
8.8,6.0369e6
8.9,6.0811e6
9.0,6.1224e6
9.1,6.1671e6
9.200000000000001,6.2058e6
9.3,6.2466e6
9.4,6.2853e6
9.5,6.3251e6
9.600000000000001,6.3623e6
9.700000000000001,6.3981e6
9.8,6.4383e6
9.9,6.4741e6
10.0,6.5118e6
10.100000000000001,6.5462e6
10.200000000000001,6.5829e6
10.3,6.6182e6
10.4,6.6544e6
10.5,6.6869e6
10.600000000000001,6.7237e6
10.700000000000001,6.7568e6
10.8,6.7902e6
10.9,6.8273e6
11.0,6.8591e6
11.100000000000001,6.8903e6
11.200000000000001,6.9228e6
11.3,6.9556e6
11.4,6.9906e6
11.5,7.0203e6
11.600000000000001,7.0522e6
11.700000000000001,7.0812e6
11.8,7.1115e6
11.9,7.1432e6
12.0,7.1746e6
12.100000000000001,7.2051e6
12.200000000000001,7.2328e6
12.3,7.264e6
12.4,7.2914e6
12.5,7.3192e6
12.600000000000001,7.3481e6
12.700000000000001,7.372e6
12.8,7.398e6
12.9,7.424e6
13.0,7.4525e6
13.100000000000001,7.4803e6
13.200000000000001,7.5081e6
13.3,7.5339e6
13.4,7.5566e6
13.5,7.5817e6
13.600000000000001,7.6023e6
13.700000000000001,7.6289e6
13.8,7.652e6
13.9,7.6745e6
14.0,7.697e6
14.100000000000001,7.7172e6
14.200000000000001,7.7413e6
14.3,7.7626e6
14.4,7.787e6
14.5,7.8079e6
14.600000000000001,7.8287e6
14.700000000000001,7.8507e6
14.8,7.87e6
14.9,7.89e6
15.0,7.9098e6
15.100000000000001,7.9288e6
15.200000000000001,7.9466e6
15.3,7.9685e6
15.4,7.9896e6
15.5,8.0088e6
15.600000000000001,8.0254e6
15.700000000000001,8.0426e6
15.8,8.0633e6
15.9,8.0811e6
16.0,8.0997e6
16.1,8.1176e6
16.2,8.1345e6
16.3,8.153e6
16.400000000000002,8.1694e6
16.5,8.1862e6
16.6,8.2044e6
16.7,8.2206e6
16.8,8.2347e6
16.900000000000002,8.2506e6
17.0,8.2655e6
17.1,8.2814e6
17.2,8.2944e6
17.3,8.3091e6
17.400000000000002,8.3237e6
17.5,8.3368e6
17.6,8.3519e6
17.7,8.3655e6
17.8,8.378e6
17.900000000000002,8.3932e6
18.0,8.4088e6
18.1,8.4213e6
18.2,8.4346e6
18.3,8.4468e6
18.400000000000002,8.4611e6
18.5,8.476e6
18.6,8.4886e6
18.7,8.4996e6
18.8,8.5114e6
18.900000000000002,8.5236e6
19.0,8.5354e6
19.1,8.547e6
19.200000000000003,8.5574e6
19.3,8.5719e6
19.400000000000002,8.5803e6
19.5,8.5911e6
19.6,8.6022e6
19.700000000000003,8.6129e6
19.8,8.6231e6
19.900000000000002,8.6333e6
20.0,8.6451e6
20.1,8.6544e6
20.200000000000003,8.6636e6
20.3,8.6756e6
20.400000000000002,8.6879e6
20.5,8.6968e6
20.6,8.706e6
20.700000000000003,8.7153e6
20.8,8.7247e6
20.900000000000002,8.7331e6
21.0,8.7415e6
21.1,8.75e6
21.200000000000003,8.7591e6
21.3,8.7694e6
21.400000000000002,8.7778e6
21.5,8.7856e6
21.6,8.796e6
21.700000000000003,8.8039e6
21.8,8.8112e6
21.900000000000002,8.82e6
22.0,8.8284e6
22.1,8.8364e6
22.200000000000003,8.8435e6
22.3,8.85e6
22.400000000000002,8.8575e6
22.5,8.8654e6
22.6,8.873e6
22.700000000000003,8.8799e6
22.8,8.8867e6
22.900000000000002,8.8928e6
23.0,8.9008e6
23.1,8.9079e6
23.200000000000003,8.915e6
23.3,8.9212e6
23.400000000000002,8.9265e6
23.5,8.9324e6
23.6,8.9384e6
23.700000000000003,8.9444e6
23.8,8.9513e6
23.900000000000002,8.9579e6
24.0,8.9644e6
24.1,8.9703e6
24.200000000000003,8.9757e6
24.3,8.9827e6
24.400000000000002,8.9882e6
24.5,8.9936e6
24.6,8.9981e6
24.700000000000003,9.0038e6
24.8,9.008e6
24.900000000000002,9.0127e6
25.0,9.017e6
25.1,9.023e6
25.200000000000003,9.0281e6
25.3,9.0338e6
25.400000000000002,9.0379e6
25.5,9.0419e6
25.6,9.046e6
25.700000000000003,9.0495e6
25.8,9.056e6
25.900000000000002,9.061e6
26.0,9.066e6
26.1,9.0747e6
26.200000000000003,9.0863e6
26.3,9.1022e6
26.400000000000002,9.1306e6
26.5,9.1715e6
26.6,9.2523e6
26.700000000000003,9.3618e6
26.8,9.5364e6
26.900000000000002,9.7751e6
27.0,1.01028e7
27.1,1.05224e7
27.200000000000003,1.10803e7
27.3,1.17674e7
27.400000000000002,1.25668e7
27.5,1.35144e7
27.6,1.46202e7
27.700000000000003,1.5849e7
27.8,1.72108e7
27.900000000000002,1.87085e7
28.0,2.02966e7
28.1,2.19888e7
28.200000000000003,2.37404e7
28.3,2.56077e7
28.400000000000002,2.74823e7
28.5,2.93923e7
28.6,3.13556e7
28.700000000000003,3.33517e7
28.8,3.53075e7
28.900000000000002,3.72703e7
29.0,3.92147e7
29.1,4.11538e7
29.200000000000003,4.30614e7
29.3,4.49484e7
29.400000000000002,4.67676e7
29.5,4.85704e7
29.6,5.03493e7
29.700000000000003,5.20607e7
29.8,5.37267e7
29.900000000000002,5.53556e7
30.0,5.69436e7
30.1,5.84691e7
30.200000000000003,5.99284e7
30.3,6.13496e7
30.400000000000002,6.2712e7
30.5,6.39991e7
30.6,6.52512e7
30.700000000000003,6.64608e7
30.8,6.76241e7
30.900000000000002,6.87474e7
31.0,6.98288e7
31.1,7.0863e7
31.200000000000003,7.18457e7
31.3,7.27885e7
31.400000000000002,7.37e7
31.5,7.45811e7
31.6,7.53978e7
31.700000000000003,7.61905e7
31.8,7.69338e7
31.900000000000002,7.76476e7
32.0,7.83201e7
32.1,7.89802e7
32.2,7.961e7
32.300000000000004,8.02037e7
32.4,8.0788e7
32.5,8.13283e7
32.6,8.18686e7
32.7,8.23726e7
32.800000000000004,8.28661e7
32.9,8.33401e7
33.0,8.37916e7
33.1,8.42293e7
33.2,8.46317e7
33.300000000000004,8.50276e7
33.4,8.54032e7
33.5,8.57593e7
33.6,8.61022e7
33.7,8.64265e7
33.800000000000004,8.67476e7
33.9,8.70624e7
34.0,8.73667e7
34.1,8.76472e7
34.2,8.79201e7
34.300000000000004,8.81906e7
34.4,8.84413e7
34.5,8.86896e7
34.6,8.89238e7
34.7,8.91576e7
34.800000000000004,8.93724e7
34.9,8.95896e7
35.0,8.97922e7
35.1,8.99865e7
35.2,9.01794e7
35.300000000000004,9.03634e7
35.4,9.05271e7
35.5,9.06934e7
35.6,9.08621e7
35.7,9.10248e7
35.800000000000004,9.11764e7
35.9,9.13263e7
36.0,9.14583e7
36.1,9.15969e7
36.2,9.17257e7
36.300000000000004,9.18545e7
36.4,9.19793e7
36.5,9.20967e7
36.6,9.22158e7
36.7,9.23301e7
36.800000000000004,9.24397e7
36.9,9.25479e7
37.0,9.26516e7
37.1,9.27529e7
37.2,9.28474e7
37.300000000000004,9.29476e7
37.4,9.30382e7
37.5,9.31311e7
37.6,9.32221e7
37.7,9.33114e7
37.800000000000004,9.3392e7
37.9,9.34728e7
38.0,9.35467e7
38.1,9.3619e7
38.2,9.36946e7
38.300000000000004,9.37698e7
38.400000000000006,9.38338e7
38.5,9.39035e7
38.6,9.39694e7
38.7,9.4034e7
38.800000000000004,9.40991e7
38.900000000000006,9.41569e7
39.0,9.42162e7
39.1,9.42754e7
39.2,9.43295e7
39.300000000000004,9.43831e7
39.400000000000006,9.44363e7
