time,Btimeseries
3.0500000000000003,1.09692e8
3.0700000000000003,1.09741e8
3.09,1.09808e8
3.1,1.09838e8
3.12,1.09897e8
3.14,1.09948e8
3.16,1.09999e8
3.18,1.10062e8
3.2,1.10126e8
3.22,1.10192e8
3.24,1.10252e8
3.2600000000000002,1.10315e8
3.2800000000000002,1.10379e8
3.3000000000000003,1.10436e8
3.3200000000000003,1.10497e8
3.34,1.10573e8
3.35,1.10598e8
3.37,1.10656e8
3.39,1.1071e8
3.41,1.10759e8
3.43,1.10823e8
3.45,1.10883e8
3.47,1.10931e8
3.49,1.10997e8
3.5100000000000002,1.11062e8
3.5300000000000002,1.11119e8
3.5500000000000003,1.11175e8
3.5700000000000003,1.11228e8
3.59,1.11303e8
3.6,1.11337e8
3.62,1.11393e8
3.64,1.11448e8
3.66,1.11517e8
3.68,1.11577e8
3.7,1.11637e8
3.72,1.11696e8
3.74,1.11751e8
3.7600000000000002,1.11813e8
3.7800000000000002,1.11874e8
3.8000000000000003,1.11939e8
3.8200000000000003,1.11996e8
3.84,1.12061e8
3.85,1.12098e8
3.87,1.12164e8
3.89,1.12223e8
3.91,1.12287e8
3.93,1.12363e8
3.95,1.12426e8
3.97,1.12491e8
3.99,1.12552e8
4.01,1.12609e8
4.0200000000000005,1.12629e8
4.04,1.1268e8
4.0600000000000005,1.12737e8
4.08,1.12797e8
4.1,1.1286e8
4.11,1.12887e8
4.13,1.12958e8
4.15,1.13015e8
4.17,1.13071e8
4.19,1.13138e8
4.21,1.13202e8
4.23,1.13272e8
4.25,1.13336e8
4.2700000000000005,1.13388e8
4.29,1.13452e8
4.3100000000000005,1.13511e8
4.33,1.13575e8
4.3500000000000005,1.13642e8
4.37,1.13703e8
4.39,1.13756e8
4.4,1.13791e8
4.42,1.13842e8
4.44,1.13898e8
4.46,1.13965e8
4.48,1.14012e8
4.5,1.14078e8
4.5200000000000005,1.14145e8
4.54,1.14203e8
4.5600000000000005,1.1425e8
4.58,1.143e8
4.6000000000000005,1.14366e8
4.62,1.14435e8
4.64,1.14496e8
4.65,1.1453e8
4.67,1.14584e8
4.69,1.14627e8
4.71,1.14692e8
4.73,1.14761e8
4.75,1.14804e8
4.7700000000000005,1.14874e8
4.79,1.14922e8
4.8100000000000005,1.14979e8
4.83,1.15043e8
4.8500000000000005,1.15109e8
4.87,1.15166e8
4.89,1.15224e8
4.9,1.15256e8
4.92,1.15311e8
4.94,1.15365e8
4.96,1.15426e8
4.98,1.15477e8
5.0,1.15547e8
5.0200000000000005,1.15601e8
5.04,1.15662e8
5.0600000000000005,1.15727e8
5.08,1.1578e8
5.1000000000000005,1.15834e8
5.12,1.15886e8
5.14,1.15944e8
5.15,1.1597e8
5.17,1.16028e8
5.19,1.16092e8
5.21,1.16147e8
5.23,1.16207e8
5.25,1.16258e8
5.2700000000000005,1.1632e8
5.29,1.16377e8
5.3100000000000005,1.16425e8
5.33,1.16474e8
5.3500000000000005,1.16539e8
5.37,1.16616e8
5.39,1.16671e8
5.4,1.16694e8
5.42,1.16754e8
5.44,1.16832e8
5.46,1.169e8
5.48,1.16961e8
5.5,1.16994e8
5.5200000000000005,1.17036e8
5.54,1.17092e8
5.5600000000000005,1.17152e8
5.58,1.17217e8
5.6000000000000005,1.17285e8
5.62,1.17368e8
5.64,1.17415e8
5.65,1.17445e8
5.67,1.1751e8
5.69,1.17578e8
5.71,1.1763e8
5.73,1.17703e8
5.75,1.17754e8
5.7700000000000005,1.17824e8
5.79,1.17876e8
5.8100000000000005,1.17937e8
5.83,1.17987e8
5.8500000000000005,1.18037e8
5.87,1.18102e8
5.89,1.18158e8
5.9,1.18182e8
5.92,1.18244e8
5.94,1.18309e8
5.96,1.18364e8
5.98,1.18421e8
6.0,1.18475e8
6.0200000000000005,1.18532e8
6.04,1.18567e8
6.0600000000000005,1.18636e8
6.08,1.18694e8
6.1000000000000005,1.1875e8
6.12,1.18805e8
6.140000000000001,1.18879e8
6.16,1.18941e8
6.18,1.19006e8
6.19,1.19025e8
6.21,1.19088e8
6.23,1.19158e8
6.25,1.19229e8
6.2700000000000005,1.19282e8
6.29,1.19336e8
6.3100000000000005,1.19403e8
6.33,1.19453e8
6.3500000000000005,1.19515e8
6.37,1.19568e8
6.390000000000001,1.19641e8
6.41,1.19699e8
6.43,1.19761e8
6.44,1.19786e8
6.46,1.19852e8
6.48,1.19909e8
6.5,1.19967e8
6.5200000000000005,1.20014e8
6.54,1.20068e8
6.5600000000000005,1.20128e8
6.58,1.20196e8
6.6000000000000005,1.20245e8
6.62,1.20303e8
6.640000000000001,1.20371e8
6.66,1.20426e8
6.68,1.20497e8
6.69,1.20526e8
6.71,1.20593e8
6.73,1.2065e8
6.75,1.20703e8
6.7700000000000005,1.20745e8
6.79,1.20808e8
6.8100000000000005,1.20863e8
6.83,1.20905e8
6.8500000000000005,1.20966e8
6.87,1.21022e8
6.890000000000001,1.21071e8
6.91,1.21131e8
6.93,1.21204e8
6.94,1.21232e8
6.96,1.21282e8
6.98,1.2134e8
7.0,1.21388e8
7.0200000000000005,1.21439e8
7.04,1.21501e8
7.0600000000000005,1.21554e8
7.08,1.21618e8
7.1000000000000005,1.21667e8
7.12,1.21728e8
7.140000000000001,1.21786e8
7.16,1.21843e8
7.18,1.21901e8
7.19,1.21932e8
7.21,1.22004e8
7.23,1.22051e8
7.25,1.22113e8
7.2700000000000005,1.22183e8
7.29,1.22229e8
7.3100000000000005,1.22289e8
7.33,1.22346e8
7.3500000000000005,1.22413e8
7.37,1.22479e8
7.390000000000001,1.22525e8
7.41,1.2258e8
7.43,1.22644e8
7.44,1.22674e8
7.46,1.22726e8
7.48,1.22782e8
7.5,1.22837e8
7.5200000000000005,1.22896e8
7.54,1.22939e8
7.5600000000000005,1.22996e8
7.58,1.2306e8
7.6000000000000005,1.23119e8
7.62,1.23173e8
7.640000000000001,1.23229e8
7.66,1.233e8
7.68,1.23341e8
7.69,1.2337e8
7.71,1.2342e8
7.73,1.23471e8
7.75,1.2352e8
7.7700000000000005,1.23577e8
7.79,1.23637e8
7.8100000000000005,1.23698e8
7.83,1.23748e8
7.8500000000000005,1.23802e8
7.87,1.23862e8
7.890000000000001,1.23921e8
7.91,1.23979e8
7.930000000000001,1.24032e8
7.95,1.24085e8
7.97,1.24135e8
7.98,1.24178e8
8.0,1.24237e8
8.02,1.24291e8
8.040000000000001,1.24342e8
8.06,1.24402e8
8.08,1.24446e8
8.1,1.24499e8
8.120000000000001,1.24549e8
8.14,1.24602e8
8.16,1.2465e8
8.18,1.247e8
8.2,1.24778e8
8.21,1.24801e8
8.23,1.24859e8
8.25,1.24917e8
8.27,1.24979e8
8.290000000000001,1.25031e8
8.31,1.25087e8
8.33,1.25131e8
8.35,1.25192e8
8.370000000000001,1.25252e8
8.39,1.25318e8
8.41,1.25372e8
8.43,1.25423e8
8.45,1.25486e8
8.46,1.25522e8
8.48,1.25586e8
8.5,1.25627e8
8.52,1.25682e8
8.540000000000001,1.2574e8
8.56,1.25782e8
8.58,1.25847e8
8.6,1.25902e8
8.620000000000001,1.25952e8
8.64,1.26012e8
8.66,1.26084e8
8.68,1.26139e8
8.700000000000001,1.2619e8
8.72,1.26257e8
8.74,1.26311e8
8.76,1.26369e8
8.78,1.26415e8
8.790000000000001,1.26444e8
8.81,1.26502e8
8.83,1.26549e8
8.85,1.26614e8
8.870000000000001,1.26676e8
8.89,1.26733e8
8.91,1.26788e8
8.93,1.26838e8
8.950000000000001,1.26882e8
8.97,1.26929e8
8.99,1.26989e8
9.01,1.27053e8
9.03,1.27107e8
9.040000000000001,1.27129e8
9.06,1.27176e8
9.08,1.27238e8
9.1,1.27301e8
9.120000000000001,1.27354e8
9.14,1.27408e8
9.16,1.27471e8
9.18,1.27523e8
9.200000000000001,1.27584e8
9.22,1.27622e8
9.24,1.27676e8
9.26,1.27742e8
9.28,1.27797e8
9.290000000000001,1.27831e8
9.31,1.27899e8
9.33,1.27956e8
9.35,1.28001e8
9.370000000000001,1.2807e8
9.39,1.28129e8
9.41,1.28193e8
9.43,1.28247e8
9.450000000000001,1.28296e8
9.47,1.28365e8
9.49,1.28429e8
9.51,1.28483e8
9.53,1.28552e8
9.540000000000001,1.28578e8
9.56,1.28627e8
9.58,1.28697e8
9.6,1.28758e8
9.620000000000001,1.28804e8
9.64,1.2885e8
9.66,1.289e8
9.68,1.28954e8
9.700000000000001,1.29014e8
9.72,1.29077e8
9.74,1.29129e8
9.76,1.29193e8
9.78,1.29252e8
9.790000000000001,1.29281e8
9.81,1.29345e8
9.83,1.29405e8
9.85,1.29467e8
9.870000000000001,1.29518e8
9.89,1.29585e8
9.91,1.29653e8
9.93,1.29707e8
9.950000000000001,1.29757e8
9.97,1.29806e8
9.99,1.29855e8
10.01,1.29914e8
10.03,1.29965e8
10.040000000000001,1.29987e8
10.06,1.30042e8
10.08,1.30098e8
10.1,1.30155e8
10.120000000000001,1.30214e8
10.14,1.30266e8
10.16,1.3032e8
10.18,1.30377e8
10.200000000000001,1.30449e8
10.22,1.30504e8
10.24,1.30555e8
10.26,1.306e8
10.28,1.30651e8
10.290000000000001,1.3068e8
10.31,1.30753e8
10.33,1.30807e8
10.35,1.30867e8
10.370000000000001,1.30918e8
10.39,1.3098e8
10.41,1.31035e8
10.43,1.31081e8
10.450000000000001,1.31139e8
10.47,1.31191e8
10.49,1.31244e8
10.51,1.31302e8
10.53,1.31372e8
10.540000000000001,1.31404e8
10.56,1.31453e8
10.58,1.31519e8
10.6,1.31573e8
10.620000000000001,1.31647e8
10.64,1.31699e8
10.66,1.31751e8
10.68,1.31798e8
10.700000000000001,1.31857e8
10.72,1.31902e8
10.74,1.31955e8
10.76,1.32003e8
10.78,1.32061e8
10.790000000000001,1.32088e8
10.81,1.32142e8
10.83,1.32196e8
10.85,1.32257e8
10.870000000000001,1.32314e8
10.89,1.32362e8
10.91,1.32416e8
10.93,1.32487e8
10.950000000000001,1.32535e8
10.97,1.32587e8
10.99,1.32661e8
11.01,1.32721e8
11.03,1.32789e8
11.040000000000001,1.32816e8
11.06,1.3287e8
11.08,1.32942e8
11.1,1.32998e8
11.120000000000001,1.33065e8
11.14,1.33108e8
11.16,1.33169e8
11.18,1.33239e8
11.200000000000001,1.33303e8
11.22,1.33363e8
11.24,1.33425e8
11.26,1.33485e8
11.28,1.33539e8
11.290000000000001,1.33562e8
11.31,1.33625e8
11.33,1.33679e8
11.35,1.33729e8
11.370000000000001,1.33785e8
11.39,1.33845e8
11.41,1.33896e8
11.43,1.33965e8
11.450000000000001,1.34017e8
11.47,1.34073e8
11.49,1.34133e8
11.51,1.34177e8
11.53,1.34225e8
11.540000000000001,1.34255e8
11.56,1.34317e8
11.58,1.34381e8
11.6,1.34446e8
11.620000000000001,1.34501e8
11.64,1.34565e8
11.66,1.3462e8
11.68,1.34669e8
11.700000000000001,1.34728e8
11.72,1.34773e8
11.74,1.34829e8
11.76,1.34883e8
11.78,1.34927e8
11.790000000000001,1.34958e8
11.81,1.35014e8
11.83,1.35064e8
11.85,1.35135e8
11.870000000000001,1.35195e8
11.89,1.35241e8
11.91,1.35303e8
11.93,1.35353e8
11.950000000000001,1.35406e8
11.97,1.35472e8
11.99,1.35529e8
12.01,1.35579e8
12.030000000000001,1.3564e8
12.05,1.35705e8
12.07,1.35762e8
12.09,1.35824e8
12.11,1.35887e8
12.120000000000001,1.35914e8
12.14,1.35974e8
12.16,1.36033e8
12.18,1.36085e8
12.200000000000001,1.36157e8
12.22,1.36208e8
12.24,1.36263e8
12.26,1.36334e8
12.280000000000001,1.36383e8
12.3,1.36436e8
12.32,1.36493e8
12.34,1.36555e8
12.36,1.36617e8
12.370000000000001,1.36645e8
12.39,1.36699e8
12.41,1.36751e8
12.43,1.36805e8
12.450000000000001,1.36869e8
12.47,1.36931e8
12.49,1.36974e8
12.51,1.37039e8
12.530000000000001,1.37094e8
12.55,1.37141e8
12.57,1.37198e8
12.59,1.3725e8
12.61,1.37312e8
12.620000000000001,1.37348e8
12.64,1.37415e8
12.66,1.37466e8
12.68,1.37517e8
12.700000000000001,1.37573e8
12.72,1.37638e8
12.74,1.37709e8
12.76,1.37764e8
12.780000000000001,1.37825e8
12.8,1.37891e8
12.82,1.37943e8
12.84,1.38001e8
12.86,1.38059e8
12.870000000000001,1.38091e8
12.89,1.38128e8
12.91,1.38177e8
12.93,1.38241e8
12.950000000000001,1.38299e8
12.97,1.38352e8
12.99,1.38411e8
13.01,1.38468e8
13.030000000000001,1.38524e8
13.05,1.38588e8
13.07,1.38646e8
13.09,1.38694e8
13.11,1.38759e8
13.120000000000001,1.3879e8
13.14,1.38836e8
13.16,1.38887e8
13.18,1.38927e8
13.200000000000001,1.38984e8
13.22,1.39032e8
13.24,1.39086e8
13.26,1.39142e8
13.280000000000001,1.392e8
13.3,1.39256e8
13.32,1.39332e8
13.34,1.39381e8
13.36,1.39442e8
13.370000000000001,1.39481e8
13.39,1.39529e8
13.41,1.3959e8
13.43,1.39646e8
13.450000000000001,1.39698e8
13.47,1.39751e8
13.49,1.39816e8
13.51,1.39884e8
13.530000000000001,1.39944e8
13.55,1.4e8
13.57,1.40054e8
13.59,1.40114e8
13.61,1.40174e8
13.620000000000001,1.40213e8
13.64,1.40276e8
13.66,1.40346e8
13.68,1.40394e8
13.700000000000001,1.4045e8
13.72,1.40491e8
13.74,1.40544e8
13.76,1.40591e8
13.780000000000001,1.40646e8
13.8,1.40705e8
13.82,1.40755e8
13.84,1.40813e8
13.86,1.40867e8
13.870000000000001,1.40888e8
13.89,1.40942e8
13.91,1.40995e8
13.93,1.41049e8
13.950000000000001,1.41102e8
13.97,1.41148e8
13.99,1.41209e8
14.01,1.41265e8
14.030000000000001,1.41323e8
14.05,1.41377e8
14.07,1.41445e8
14.09,1.41506e8
14.11,1.41558e8
14.120000000000001,1.41588e8
14.14,1.41644e8
14.16,1.41691e8
14.18,1.41752e8
14.200000000000001,1.41818e8
14.22,1.4187e8
14.24,1.41932e8
14.26,1.41991e8
14.280000000000001,1.42047e8
14.3,1.42112e8
14.32,1.42164e8
14.34,1.42206e8
14.36,1.4226e8
14.370000000000001,1.42285e8
14.39,1.42345e8
14.41,1.42414e8
14.43,1.42465e8
14.450000000000001,1.42528e8
14.47,1.42588e8
14.49,1.42651e8
14.51,1.42705e8
14.530000000000001,1.4276e8
14.55,1.42815e8
14.57,1.42864e8
14.59,1.42907e8
14.61,1.42961e8
14.620000000000001,1.42997e8
14.64,1.43061e8
14.66,1.43134e8
14.68,1.432e8
14.700000000000001,1.43264e8
14.72,1.43314e8
14.74,1.43384e8
14.76,1.43439e8
14.780000000000001,1.43493e8
14.8,1.43558e8
14.82,1.43622e8
14.84,1.43669e8
14.86,1.4372e8
14.870000000000001,1.43746e8
14.89,1.43801e8
14.91,1.43879e8
14.93,1.43929e8
14.950000000000001,1.43988e8
14.97,1.44046e8
14.99,1.44114e8
15.01,1.44181e8
15.030000000000001,1.4424e8
15.05,1.44299e8
15.07,1.44353e8
15.09,1.44418e8
15.11,1.44482e8
15.120000000000001,1.44511e8
15.14,1.44575e8
15.16,1.44629e8
15.18,1.44683e8
15.200000000000001,1.44741e8
15.22,1.44797e8
15.24,1.44859e8
15.26,1.44925e8
15.280000000000001,1.44986e8
15.3,1.45043e8
15.32,1.45093e8
15.34,1.45137e8
15.36,1.45198e8
15.370000000000001,1.45232e8
15.39,1.45285e8
15.41,1.45329e8
15.43,1.45378e8
15.450000000000001,1.45429e8
15.47,1.45495e8
15.49,1.45555e8
15.51,1.45611e8
15.530000000000001,1.45659e8
15.55,1.45715e8
15.57,1.45772e8
15.59,1.45824e8
15.610000000000001,1.45884e8
15.63,1.45941e8
15.65,1.4599e8
15.67,1.4605e8
15.69,1.46117e8
15.700000000000001,1.46144e8
15.72,1.46197e8
15.74,1.46238e8
15.76,1.4629e8
15.780000000000001,1.46354e8
15.8,1.46413e8
15.82,1.46477e8
15.84,1.46534e8
15.860000000000001,1.46588e8
15.88,1.4665e8
15.9,1.4671e8
15.92,1.46765e8
15.94,1.46826e8
15.950000000000001,1.46859e8
15.97,1.46911e8
15.99,1.46977e8
16.01,1.47051e8
16.03,1.47107e8
16.05,1.47168e8
16.07,1.47224e8
16.080000000000002,1.47246e8
16.1,1.47305e8
16.12,1.47366e8
16.14,1.47426e8
16.16,1.4749e8
16.17,1.47532e8
16.19,1.47608e8
16.21,1.47677e8
16.23,1.47733e8
16.240000000000002,1.47764e8
16.26,1.47814e8
16.28,1.47876e8
16.3,1.4794e8
16.32,1.47996e8
16.330000000000002,1.48024e8
16.35,1.48084e8
16.37,1.48148e8
16.39,1.48212e8
16.41,1.48267e8
16.42,1.48294e8
16.44,1.48353e8
16.46,1.48429e8
16.48,1.48483e8
16.490000000000002,1.48509e8
16.51,1.48565e8
16.53,1.4862e8
16.55,1.48667e8
16.57,1.48724e8
16.580000000000002,1.48746e8
16.6,1.48797e8
16.62,1.48858e8
16.64,1.4891e8
16.66,1.48974e8
16.67,1.49003e8
16.69,1.49067e8
16.71,1.49125e8
16.73,1.49194e8
16.740000000000002,1.49221e8
16.76,1.49276e8
16.78,1.49334e8
16.8,1.49384e8
16.82,1.49448e8
16.830000000000002,1.49483e8
16.85,1.49535e8
16.87,1.49585e8
16.89,1.49655e8
16.91,1.49715e8
16.92,1.49746e8
16.94,1.49802e8
16.96,1.49857e8
16.98,1.49915e8
16.990000000000002,1.49943e8
17.01,1.50011e8
17.03,1.50071e8
17.05,1.50129e8
17.07,1.50181e8
17.080000000000002,1.50206e8
17.1,1.50271e8
17.12,1.50334e8
17.14,1.50399e8
17.150000000000002,1.5043e8
17.17,1.50484e8
17.19,1.50535e8
17.21,1.50588e8
17.23,1.50634e8
17.240000000000002,1.50664e8
17.26,1.50731e8
17.28,1.50772e8
17.3,1.5083e8
17.32,1.50896e8
17.330000000000002,1.50919e8
17.35,1.50994e8
17.37,1.51047e8
17.39,1.51111e8
17.400000000000002,1.51141e8
17.42,1.51208e8
17.44,1.51279e8
17.46,1.51323e8
17.48,1.51372e8
17.490000000000002,1.51406e8
17.51,1.51466e8
17.53,1.51528e8
17.55,1.51598e8
17.57,1.51646e8
17.580000000000002,1.51684e8
17.6,1.51743e8
17.62,1.51819e8
17.64,1.5187e8
17.650000000000002,1.51899e8
17.67,1.51952e8
17.69,1.52036e8
17.71,1.52116e8
17.73,1.52182e8
17.740000000000002,1.52222e8
17.76,1.5228e8
17.78,1.52332e8
17.8,1.52403e8
17.82,1.52475e8
17.830000000000002,1.52502e8
17.85,1.52567e8
17.87,1.52623e8
17.89,1.52684e8
17.900000000000002,1.52707e8
17.92,1.52767e8
17.94,1.52837e8
17.96,1.52896e8
17.98,1.52964e8
17.990000000000002,1.53e8
18.01,1.53062e8
18.03,1.53114e8
18.05,1.53176e8
18.07,1.53245e8
18.080000000000002,1.53269e8
18.1,1.53333e8
18.12,1.53407e8
18.14,1.5348e8
18.150000000000002,1.53507e8
18.17,1.53565e8
18.19,1.53628e8
18.21,1.5369e8
18.23,1.53744e8
18.240000000000002,1.53781e8
18.26,1.53848e8
18.28,1.53905e8
18.3,1.53968e8
18.32,1.54032e8
18.330000000000002,1.54059e8
18.35,1.54119e8
18.37,1.54193e8
18.39,1.54241e8
18.400000000000002,1.5427e8
18.42,1.5434e8
18.44,1.54398e8
18.46,1.54458e8
18.48,1.5452e8
18.490000000000002,1.54545e8
18.51,1.54611e8
18.53,1.54659e8
18.55,1.54712e8
18.57,1.54766e8
18.580000000000002,1.54804e8
18.6,1.54865e8
18.62,1.54931e8
18.64,1.54999e8
18.650000000000002,1.55024e8
18.67,1.55098e8
18.69,1.55165e8
18.71,1.55234e8
18.73,1.55305e8
18.740000000000002,1.55336e8
18.76,1.55402e8
18.78,1.55462e8
18.8,1.55531e8
18.82,1.55584e8
18.830000000000002,1.55616e8
18.85,1.55678e8
18.87,1.55747e8
18.89,1.55806e8
18.900000000000002,1.55836e8
18.92,1.55883e8
18.94,1.55939e8
18.96,1.55998e8
18.98,1.56061e8
18.990000000000002,1.56086e8
19.01,1.5614e8
19.03,1.56198e8
19.05,1.56267e8
19.07,1.56325e8
19.080000000000002,1.5636e8
19.1,1.56418e8
19.12,1.56468e8
19.14,1.56542e8
19.150000000000002,1.56574e8
19.17,1.56636e8
19.19,1.56715e8
19.21,1.56773e8
19.23,1.56836e8
19.240000000000002,1.56872e8
19.26,1.56934e8
19.28,1.56998e8
19.3,1.57053e8
19.32,1.57106e8
19.330000000000002,1.57146e8
19.35,1.57203e8
19.37,1.57269e8
19.39,1.57347e8
19.400000000000002,1.57376e8
19.42,1.5744e8
19.44,1.57509e8
19.46,1.57572e8
19.48,1.57634e8
19.490000000000002,1.57672e8
19.51,1.57727e8
19.53,1.57787e8
19.55,1.57855e8
19.57,1.57917e8
19.580000000000002,1.57948e8
19.6,1.58007e8
19.62,1.58064e8
19.64,1.58129e8
19.650000000000002,1.58166e8
19.67,1.58231e8
19.69,1.58294e8
19.71,1.58351e8
19.73,1.58406e8
19.740000000000002,1.58447e8
19.76,1.58514e8
19.78,1.58578e8
19.8,1.5864e8
19.82,1.587e8
19.830000000000002,1.58731e8
19.85,1.58786e8
19.87,1.58852e8
19.89,1.58911e8
19.900000000000002,1.58937e8
19.92,1.59001e8
19.94,1.59076e8
19.96,1.59135e8
19.98,1.59198e8
19.990000000000002,1.5923e8
20.01,1.59296e8
20.03,1.59366e8
20.05,1.59436e8
20.07,1.59498e8
20.080000000000002,1.5954e8
20.1,1.59601e8
20.12,1.59662e8
20.14,1.59729e8
20.150000000000002,1.59772e8
20.17,1.59831e8
20.19,1.59907e8
20.21,1.59982e8
20.23,1.60041e8
20.240000000000002,1.60072e8
20.26,1.60139e8
20.28,1.60213e8
20.3,1.60284e8
20.32,1.60342e8
20.330000000000002,1.60388e8
20.35,1.60448e8
20.37,1.6051e8
20.39,1.60565e8
20.400000000000002,1.60601e8
20.42,1.6066e8
20.44,1.60711e8
20.46,1.6077e8
20.48,1.60845e8
20.490000000000002,1.60879e8
20.51,1.60927e8
20.53,1.60998e8
20.55,1.61057e8
20.57,1.6112e8
20.580000000000002,1.61156e8
20.6,1.61233e8
20.62,1.61294e8
20.64,1.61356e8
20.650000000000002,1.61388e8
20.67,1.61443e8
