time,Btimeseries
123.0,1.40742e8
124.0,1.40742e8
125.0,1.40742e8
126.0,1.40742e8
127.0,1.40742e8
128.0,1.40742e8
129.0,1.40742e8
130.0,1.40742e8
131.0,1.40742e8
132.0,1.40742e8
133.0,1.40742e8
134.0,1.40742e8
135.0,1.40742e8
136.0,1.40742e8
137.0,1.40742e8
138.0,1.40742e8
139.0,1.40742e8
140.0,1.40742e8
141.0,1.40742e8
142.0,1.40742e8
143.0,1.40742e8
144.0,1.40742e8
145.0,1.40742e8
146.0,1.40742e8
147.0,1.40742e8
148.0,1.40742e8
149.0,1.40742e8
150.0,1.40742e8
151.0,1.40742e8
152.0,1.40742e8
153.0,1.40742e8
154.0,1.40742e8
155.0,1.40742e8
156.0,1.40742e8
157.0,1.40742e8
158.0,1.40742e8
159.0,1.40742e8
160.0,1.40742e8
161.0,1.40742e8
162.0,1.40742e8
163.0,1.40742e8
164.0,1.40742e8
165.0,1.40742e8
166.0,1.40742e8
167.0,1.40742e8
168.0,1.40742e8
169.0,1.40742e8
170.0,1.40742e8
171.0,1.40742e8
172.0,1.40742e8
173.0,1.40742e8
174.0,1.40742e8
175.0,1.40742e8
176.0,1.40742e8
177.0,1.40742e8
178.0,1.40742e8
179.0,1.40742e8
180.0,1.40742e8
181.0,1.40742e8
182.0,1.40742e8
183.0,1.40742e8
184.0,1.40742e8
185.0,1.40742e8
186.0,1.40742e8
187.0,1.40742e8
188.0,1.40742e8
189.0,1.40742e8
190.0,1.40742e8
191.0,1.40742e8
192.0,1.40742e8
193.0,1.40742e8
194.0,1.40742e8
195.0,1.40742e8
196.0,1.40742e8
197.0,1.40742e8
198.0,1.40742e8
199.0,1.40742e8
200.0,1.40742e8
201.0,1.40742e8
202.0,1.40742e8
203.0,1.40742e8
204.0,1.40742e8
205.0,1.40742e8
206.0,1.40742e8
207.0,1.40742e8
208.0,1.40742e8
209.0,1.40742e8
210.0,1.40742e8
211.0,1.40742e8
212.0,1.40742e8
213.0,1.40742e8
214.0,1.40742e8
215.0,1.40742e8
216.0,1.40742e8
217.0,1.40742e8
218.0,1.40742e8
219.0,1.40742e8
220.0,1.40742e8
221.0,1.40742e8
222.0,1.40742e8
223.0,1.40742e8
224.0,1.40742e8
225.0,1.40742e8
226.0,1.40742e8
227.0,1.40742e8
228.0,1.40742e8
229.0,1.40742e8
230.0,1.40742e8
231.0,1.40742e8
232.0,1.40742e8
233.0,1.40742e8
234.0,1.40742e8
235.0,1.40742e8
236.0,1.40742e8
237.0,1.40742e8
238.0,1.40742e8
239.0,1.40742e8
240.0,1.40742e8
241.0,1.40742e8
242.0,1.40742e8
243.0,1.40742e8
244.0,1.40742e8
245.0,1.40742e8
246.0,1.40742e8
247.0,1.40742e8
248.0,1.40742e8
249.0,1.40742e8
250.0,1.40742e8
251.0,1.40742e8
252.0,1.40742e8
253.0,1.40742e8
254.0,1.40742e8
255.0,1.40742e8
256.0,1.40742e8
257.0,1.40742e8
258.0,1.40742e8
259.0,1.40742e8
260.0,1.40742e8
261.0,1.40742e8
262.0,1.40742e8
263.0,1.40742e8
264.0,1.40742e8
265.0,1.40742e8
266.0,1.40742e8
267.0,1.40742e8
268.0,1.40742e8
269.0,1.40742e8
270.0,1.40742e8
271.0,1.40742e8
272.0,1.40742e8
273.0,1.40742e8
274.0,1.40742e8
275.0,1.40742e8
276.0,1.40742e8
277.0,1.40742e8
278.0,1.40742e8
279.0,1.40742e8
280.0,1.40742e8
281.0,1.40742e8
282.0,1.40742e8
283.0,1.40742e8
284.0,1.40742e8
285.0,1.40742e8
286.0,1.40742e8
287.0,1.40742e8
288.0,1.40742e8
289.0,1.40742e8
290.0,1.40742e8
291.0,1.40742e8
292.0,1.40742e8
293.0,1.40742e8
294.0,1.40742e8
295.0,1.40742e8
296.0,1.40742e8
297.0,1.40742e8
298.0,1.40742e8
299.0,1.40742e8
300.0,1.40742e8
301.0,1.40742e8
302.0,1.40742e8
303.0,1.40742e8
304.0,1.40742e8
305.0,1.40742e8
306.0,1.40742e8
307.0,1.40742e8
308.0,1.40742e8
309.0,1.40742e8
310.0,1.40742e8
311.0,1.40742e8
312.0,1.40742e8
313.0,1.40742e8
314.0,1.40742e8
315.0,1.40742e8
316.0,1.40742e8
317.0,1.40742e8
318.0,1.40742e8
319.0,1.40742e8
320.0,1.40742e8
321.0,1.40742e8
322.0,1.40742e8
323.0,1.40742e8
324.0,1.40742e8
325.0,1.40742e8
326.0,1.40742e8
327.0,1.40742e8
328.0,1.40742e8
329.0,1.40742e8
330.0,1.40742e8
331.0,1.40742e8
332.0,1.40742e8
333.0,1.40742e8
334.0,1.40742e8
335.0,1.40742e8
336.0,1.40742e8
337.0,1.40742e8
338.0,1.40742e8
339.0,1.40742e8
340.0,1.40742e8
341.0,1.40742e8
342.0,1.40742e8
343.0,1.40742e8
344.0,1.40742e8
345.0,1.40742e8
346.0,1.40742e8
347.0,1.40742e8
348.0,1.40742e8
349.0,1.40742e8
350.0,1.40742e8
351.0,1.40742e8
352.0,1.40742e8
353.0,1.40742e8
354.0,1.40742e8
355.0,1.40742e8
356.0,1.40742e8
357.0,1.40742e8
358.0,1.40742e8
359.0,1.40742e8
360.0,1.40742e8
