time,Ptimeseries
0.0,1.0e7
0.1,9.9016e6
0.2,9.7964e6
0.30000000000000004,9.698e6
0.4,9.6067e6
0.5,9.5137e6
0.6000000000000001,9.4153e6
0.7000000000000001,9.3237e6
0.8,9.2193e6
0.9,9.1208e6
1.0,9.0242e6
1.1,8.9294e6
1.2000000000000002,8.8398e6
1.3,8.7483e6
1.4000000000000001,8.6636e6
1.5,8.5735e6
1.6,8.4843e6
1.7000000000000002,8.3934e6
1.8,8.3038e6
1.9000000000000001,8.2193e6
2.0,8.1324e6
2.1,8.0381e6
2.2,7.9533e6
2.3000000000000003,7.8664e6
2.4000000000000004,7.7821e6
2.5,7.7048e6
2.6,7.6192e6
2.7,7.5362e6
2.8000000000000003,7.4546e6
2.9000000000000004,7.3715e6
3.0,7.2916e6
3.1,7.2115e6
3.2,7.1298e6
3.3000000000000003,7.0469e6
3.4000000000000004,6.9694e6
3.5,6.8941e6
3.6,6.8139e6
3.7,6.7364e6
3.8000000000000003,6.6599e6
3.9000000000000004,6.5889e6
4.0,6.5131e6
4.1000000000000005,6.4416e6
4.2,6.3682e6
4.3,6.2919e6
4.4,6.218e6
4.5,6.1459e6
4.6000000000000005,6.0773e6
4.7,6.0101e6
4.800000000000001,5.9408e6
4.9,5.8775e6
5.0,5.8082e6
5.1000000000000005,5.7406e6
5.2,5.673e6
5.300000000000001,5.6087e6
5.4,5.5462e6
5.5,5.4796e6
5.6000000000000005,5.4175e6
5.7,5.354e6
5.800000000000001,5.2856e6
5.9,5.2183e6
6.0,5.1577e6
6.1000000000000005,5.0951e6
6.2,5.038e6
6.300000000000001,4.9757e6
6.4,4.9115e6
6.5,4.8529e6
6.6000000000000005,4.7983e6
6.7,4.7427e6
6.800000000000001,4.6872e6
6.9,4.6332e6
7.0,4.5738e6
7.1000000000000005,4.5142e6
7.2,4.4619e6
7.300000000000001,4.4045e6
7.4,4.3462e6
7.5,4.2957e6
7.6000000000000005,4.2445e6
7.7,4.1891e6
7.800000000000001,4.1361e6
7.9,4.0834e6
8.0,4.0312e6
8.1,3.982e6
8.200000000000001,3.929e6
8.3,3.8781e6
8.4,3.8293e6
8.5,3.7809e6
8.6,3.7312e6
8.700000000000001,3.6809e6
8.8,3.633e6
8.9,3.59e6
9.0,3.547e6
9.1,3.5028e6
9.200000000000001,3.4584e6
9.3,3.4112e6
9.4,3.3685e6
9.5,3.3272e6
9.600000000000001,3.2851e6
9.700000000000001,3.2456e6
9.8,3.2029e6
9.9,3.1591e6
10.0,3.1188e6
10.100000000000001,3.079e6
10.200000000000001,3.0391e6
10.3,3.0006e6
10.4,2.9608e6
10.5,2.9226e6
10.600000000000001,2.8855e6
10.700000000000001,2.844e6
10.8,2.8041e6
10.9,2.7632e6
11.0,2.7242e6
11.100000000000001,2.6852e6
11.200000000000001,2.6492e6
11.3,2.6133e6
11.4,2.5806e6
11.5,2.5448e6
11.600000000000001,2.5106e6
11.700000000000001,2.4752e6
11.8,2.4403e6
11.9,2.4057e6
12.0,2.3682e6
12.100000000000001,2.3378e6
12.200000000000001,2.3076e6
12.3,2.2749e6
12.4,2.2418e6
12.5,2.2105e6
12.600000000000001,2.1805e6
12.700000000000001,2.1569e6
12.8,2.1285e6
12.9,2.0994e6
13.0,2.0726e6
13.100000000000001,2.0437e6
13.200000000000001,2.0145e6
13.3,1.9877e6
13.4,1.96e6
13.5,1.9327e6
13.600000000000001,1.9046e6
13.700000000000001,1.8775e6
13.8,1.8515e6
13.9,1.8235e6
14.0,1.7961e6
14.100000000000001,1.7722e6
14.200000000000001,1.747e6
14.3,1.7208e6
14.4,1.6983e6
14.5,1.6729e6
14.600000000000001,1.6494e6
14.700000000000001,1.6238e6
14.8,1.5981e6
14.9,1.573e6
15.0,1.552e6
15.100000000000001,1.5291e6
15.200000000000001,1.5076e6
15.3,1.4841e6
15.4,1.4642e6
15.5,1.4432e6
15.600000000000001,1.4232e6
15.700000000000001,1.4042e6
15.8,1.3851e6
15.9,1.3677e6
16.0,1.3459e6
16.1,1.3218e6
16.2,1.3046e6
16.3,1.2822e6
16.400000000000002,1.2651e6
16.5,1.2462e6
16.6,1.2262e6
16.7,1.2076e6
16.8,1.1891e6
16.900000000000002,1.1689e6
17.0,1.1502e6
17.1,1.1334e6
17.2,1.1157e6
17.3,1.0992e6
17.400000000000002,1.0802e6
17.5,1.0635e6
17.6,1.0462e6
17.7,1.0295e6
17.8,1.0158e6
17.900000000000002,1.001e6
18.0,984700.0
18.1,968800.0
18.2,953200.0
18.3,939100.0
18.400000000000002,925100.0
18.5,909900.0
18.6,894200.0
18.7,880200.0
18.8,866000.0
