time,Itimeseries
0.0,0.0
0.1,101000.0
0.2,201900.0
0.30000000000000004,294700.0
0.4,388700.0
0.5,482300.0
0.6000000000000001,583600.0
0.7000000000000001,675500.0
0.8,771700.0
0.9,866000.0
1.0,956300.0
1.1,1.0495e6
1.2000000000000002,1.1426e6
1.3,1.23e6
1.4000000000000001,1.3154e6
1.5,1.4076e6
1.6,1.4966e6
1.7000000000000002,1.5821e6
1.8,1.6706e6
1.9000000000000001,1.7589e6
2.0,1.8443e6
2.1,1.9325e6
2.2,2.0151e6
2.3000000000000003,2.1011e6
2.4000000000000004,2.1846e6
2.5,2.2607e6
2.6,2.3379e6
2.7,2.4201e6
2.8000000000000003,2.4948e6
2.9000000000000004,2.5732e6
3.0,2.651e6
3.1,2.7266e6
3.2,2.7988e6
3.3000000000000003,2.875e6
3.4000000000000004,2.9445e6
3.5,3.0205e6
3.6,3.093e6
3.7,3.1676e6
3.8000000000000003,3.2417e6
3.9000000000000004,3.3117e6
4.0,3.3734e6
4.1000000000000005,3.4442e6
4.2,3.5127e6
4.3,3.5816e6
4.4,3.6483e6
4.5,3.7141e6
4.6000000000000005,3.7793e6
4.7,3.8454e6
4.800000000000001,3.9086e6
4.9,3.9726e6
5.0,4.0345e6
5.1000000000000005,4.0947e6
5.2,4.1585e6
5.300000000000001,4.2178e6
5.4,4.2784e6
5.5,4.3401e6
5.6000000000000005,4.4034e6
5.7,4.4633e6
5.800000000000001,4.5209e6
5.9,4.5796e6
6.0,4.6378e6
6.1000000000000005,4.6958e6
6.2,4.7501e6
6.300000000000001,4.8033e6
6.4,4.8559e6
6.5,4.912e6
6.6000000000000005,4.9615e6
6.7,5.0112e6
6.800000000000001,5.0612e6
6.9,5.1146e6
7.0,5.163e6
7.1000000000000005,5.216e6
7.2,5.2675e6
7.300000000000001,5.3152e6
7.4,5.3645e6
7.5,5.4124e6
7.6000000000000005,5.463e6
7.7,5.5128e6
7.800000000000001,5.5631e6
7.9,5.6069e6
8.0,5.6525e6
8.1,5.6965e6
8.200000000000001,5.7405e6
8.3,5.7865e6
8.4,5.8297e6
8.5,5.8708e6
8.6,5.9157e6
8.700000000000001,5.9632e6
8.8,6.0073e6
8.9,6.0488e6
9.0,6.0912e6
9.1,6.1309e6
9.200000000000001,6.1724e6
9.3,6.2126e6
9.4,6.251e6
9.5,6.2898e6
9.600000000000001,6.3293e6
9.700000000000001,6.3682e6
9.8,6.407e6
9.9,6.4444e6
10.0,6.4823e6
10.100000000000001,6.5207e6
10.200000000000001,6.5565e6
10.3,6.5934e6
10.4,6.6276e6
10.5,6.6628e6
10.600000000000001,6.6991e6
10.700000000000001,6.7349e6
10.8,6.7721e6
10.9,6.8085e6
11.0,6.8425e6
11.100000000000001,6.8723e6
11.200000000000001,6.9037e6
11.3,6.9388e6
11.4,6.9671e6
11.5,6.9989e6
11.600000000000001,7.0292e6
11.700000000000001,7.0603e6
11.8,7.0915e6
11.9,7.1237e6
12.0,7.153e6
12.100000000000001,7.1821e6
12.200000000000001,7.2127e6
12.3,7.2406e6
12.4,7.2679e6
12.5,7.2949e6
12.600000000000001,7.3246e6
12.700000000000001,7.3528e6
12.8,7.3785e6
12.9,7.4043e6
13.0,7.4274e6
13.100000000000001,7.4496e6
13.200000000000001,7.4739e6
13.3,7.5006e6
13.4,7.5257e6
13.5,7.5526e6
13.600000000000001,7.5721e6
13.700000000000001,7.5962e6
13.8,7.6204e6
13.9,7.644e6
14.0,7.6671e6
14.100000000000001,7.6887e6
14.200000000000001,7.7107e6
14.3,7.7324e6
14.4,7.7596e6
14.5,7.7807e6
14.600000000000001,7.8041e6
14.700000000000001,7.8259e6
14.8,7.8446e6
14.9,7.8684e6
15.0,7.8877e6
15.100000000000001,7.907e6
15.200000000000001,7.9273e6
15.3,7.9465e6
15.4,7.9681e6
15.5,7.9857e6
15.600000000000001,8.0053e6
15.700000000000001,8.0258e6
15.8,8.0438e6
15.9,8.0611e6
16.0,8.0798e6
16.1,8.0976e6
16.2,8.1165e6
16.3,8.1326e6
16.400000000000002,8.1511e6
16.5,8.1698e6
16.6,8.1905e6
16.7,8.2081e6
16.8,8.2231e6
16.900000000000002,8.2374e6
17.0,8.2526e6
17.1,8.2685e6
17.2,8.284e6
17.3,8.2997e6
17.400000000000002,8.3128e6
17.5,8.3257e6
17.6,8.3416e6
17.7,8.3551e6
17.8,8.3706e6
17.900000000000002,8.3828e6
18.0,8.3957e6
18.1,8.4105e6
18.2,8.426e6
18.3,8.439e6
18.400000000000002,8.4529e6
18.5,8.4639e6
18.6,8.4768e6
18.7,8.4897e6
18.8,8.5016e6
18.900000000000002,8.5141e6
19.0,8.5255e6
19.1,8.538e6
19.200000000000003,8.5501e6
19.3,8.5602e6
19.400000000000002,8.5706e6
19.5,8.5819e6
19.6,8.5935e6
19.700000000000003,8.6054e6
19.8,8.6173e6
19.900000000000002,8.6294e6
20.0,8.6385e6
20.1,8.649e6
20.200000000000003,8.6581e6
20.3,8.6686e6
20.400000000000002,8.6778e6
20.5,8.6882e6
20.6,8.6971e6
20.700000000000003,8.7061e6
20.8,8.7148e6
20.900000000000002,8.7256e6
21.0,8.7343e6
21.1,8.744e6
21.200000000000003,8.7535e6
21.3,8.7619e6
21.400000000000002,8.771e6
21.5,8.7802e6
21.6,8.7884e6
21.700000000000003,8.7968e6
21.8,8.8057e6
21.900000000000002,8.8135e6
22.0,8.8195e6
22.1,8.8285e6
22.200000000000003,8.836e6
22.3,8.8429e6
22.400000000000002,8.8501e6
22.5,8.857e6
22.6,8.8635e6
22.700000000000003,8.8714e6
22.8,8.8777e6
22.900000000000002,8.8843e6
23.0,8.8926e6
23.1,8.8994e6
23.200000000000003,8.9051e6
23.3,8.9115e6
23.400000000000002,8.9174e6
23.5,8.9233e6
23.6,8.9299e6
23.700000000000003,8.9369e6
23.8,8.9429e6
23.900000000000002,8.9489e6
