time,Ptimeseries
0.0,1.0e7
0.1,9.9041e6
0.2,9.8032e6
0.30000000000000004,9.7051e6
0.4,9.6089e6
0.5,9.5112e6
0.6000000000000001,9.4132e6
0.7000000000000001,9.3159e6
0.8,9.2243e6
0.9,9.1242e6
1.0,9.0296e6
1.1,8.9378e6
1.2000000000000002,8.8415e6
1.3,8.7488e6
1.4000000000000001,8.6559e6
1.5,8.5685e6
1.6,8.4796e6
1.7000000000000002,8.3918e6
1.8,8.3005e6
1.9000000000000001,8.2126e6
2.0,8.1239e6
2.1,8.0402e6
2.2,7.9559e6
2.3000000000000003,7.8667e6
2.4000000000000004,7.7833e6
2.5,7.7025e6
2.6,7.6221e6
2.7,7.5426e6
2.8000000000000003,7.4618e6
2.9000000000000004,7.3781e6
3.0,7.3029e6
3.1,7.2267e6
3.2,7.1506e6
3.3000000000000003,7.0655e6
3.4000000000000004,6.9853e6
3.5,6.9083e6
3.6,6.8323e6
3.7,6.7543e6
3.8000000000000003,6.6808e6
3.9000000000000004,6.6005e6
4.0,6.5276e6
4.1000000000000005,6.4505e6
4.2,6.3785e6
4.3,6.3065e6
4.4,6.2348e6
4.5,6.1618e6
4.6000000000000005,6.0914e6
4.7,6.0234e6
4.800000000000001,5.9531e6
4.9,5.8843e6
5.0,5.8142e6
5.1000000000000005,5.7464e6
5.2,5.6814e6
5.300000000000001,5.6174e6
5.4,5.554e6
5.5,5.488e6
5.6000000000000005,5.4262e6
5.7,5.3613e6
5.800000000000001,5.2981e6
5.9,5.238e6
6.0,5.1777e6
6.1000000000000005,5.1215e6
6.2,5.0556e6
6.300000000000001,4.9939e6
6.4,4.9307e6
6.5,4.8718e6
6.6000000000000005,4.8094e6
6.7,4.7544e6
6.800000000000001,4.6966e6
6.9,4.6429e6
7.0,4.5846e6
7.1000000000000005,4.5265e6
7.2,4.4649e6
7.300000000000001,4.41e6
7.4,4.3591e6
7.5,4.3093e6
7.6000000000000005,4.2542e6
7.7,4.2042e6
7.800000000000001,4.153e6
7.9,4.1002e6
8.0,4.0514e6
8.1,4.0022e6
8.200000000000001,3.9469e6
8.3,3.8999e6
8.4,3.8493e6
8.5,3.802e6
8.6,3.7542e6
8.700000000000001,3.7086e6
8.8,3.6589e6
8.9,3.6126e6
9.0,3.5616e6
9.1,3.5172e6
9.200000000000001,3.4726e6
9.3,3.4246e6
9.4,3.3802e6
9.5,3.3348e6
9.600000000000001,3.2919e6
9.700000000000001,3.2476e6
9.8,3.2055e6
9.9,3.1666e6
10.0,3.1263e6
10.100000000000001,3.0865e6
10.200000000000001,3.0386e6
10.3,3.0007e6
10.4,2.9622e6
10.5,2.9235e6
10.600000000000001,2.8827e6
10.700000000000001,2.8452e6
10.8,2.8069e6
10.9,2.7703e6
11.0,2.737e6
11.100000000000001,2.6998e6
11.200000000000001,2.663e6
11.3,2.6298e6
11.4,2.5994e6
11.5,2.5648e6
11.600000000000001,2.5317e6
11.700000000000001,2.4991e6
11.8,2.4657e6
11.9,2.4334e6
12.0,2.3964e6
12.100000000000001,2.3642e6
12.200000000000001,2.3326e6
12.3,2.2999e6
12.4,2.2687e6
12.5,2.2366e6
12.600000000000001,2.2038e6
12.700000000000001,2.1752e6
12.8,2.1444e6
12.9,2.1145e6
13.0,2.0871e6
13.100000000000001,2.0594e6
13.200000000000001,2.0297e6
13.3,1.9997e6
13.4,1.9731e6
13.5,1.9483e6
13.600000000000001,1.9185e6
13.700000000000001,1.8911e6
13.8,1.8606e6
13.9,1.8346e6
14.0,1.8074e6
14.100000000000001,1.7805e6
14.200000000000001,1.7567e6
14.3,1.7331e6
14.4,1.7092e6
14.5,1.6845e6
14.600000000000001,1.6619e6
14.700000000000001,1.6364e6
14.8,1.6137e6
14.9,1.5911e6
15.0,1.5692e6
15.100000000000001,1.5479e6
15.200000000000001,1.5251e6
15.3,1.5006e6
15.4,1.4803e6
15.5,1.4592e6
15.600000000000001,1.4366e6
15.700000000000001,1.4182e6
15.8,1.3963e6
15.9,1.3761e6
16.0,1.3564e6
16.1,1.3366e6
16.2,1.3156e6
16.3,1.295e6
16.400000000000002,1.2742e6
16.5,1.2535e6
16.6,1.2344e6
16.7,1.2171e6
16.8,1.198e6
16.900000000000002,1.1786e6
17.0,1.1599e6
17.1,1.1416e6
17.2,1.1242e6
17.3,1.1042e6
17.400000000000002,1.0864e6
17.5,1.0697e6
17.6,1.0553e6
17.7,1.0378e6
17.8,1.0215e6
17.900000000000002,1.0051e6
18.0,991100.0
18.1,975700.0
18.2,962400.0
18.3,948300.0
18.400000000000002,935900.0
18.5,920500.0
18.6,905100.0
18.7,891100.0
18.8,877400.0
18.900000000000002,864200.0
19.0,849500.0
19.1,836600.0
19.200000000000003,824000.0
19.3,810800.0
19.400000000000002,796800.0
19.5,784600.0
19.6,771900.0
19.700000000000003,758100.0
19.8,745300.0
19.900000000000002,733800.0
20.0,720100.0
20.1,707200.0
20.200000000000003,695400.0
20.3,685000.0
20.400000000000002,674100.0
20.5,663400.0
20.6,653700.0
20.700000000000003,642900.0
20.8,631300.0
20.900000000000002,620500.0
21.0,611100.0
21.1,600800.0
21.200000000000003,590000.0
21.3,578900.0
21.400000000000002,571600.0
21.5,560300.0
21.6,552700.0
21.700000000000003,543700.0
21.8,533600.0
21.900000000000002,525100.0
22.0,515500.0
22.1,507000.0
22.200000000000003,498700.0
22.3,488700.0
22.400000000000002,481000.0
22.5,473000.0
22.6,465100.0
22.700000000000003,457800.0
22.8,449700.0
22.900000000000002,442100.0
23.0,433800.0
23.1,426300.0
23.200000000000003,419700.0
23.3,410200.0
23.400000000000002,402300.0
23.5,395500.0
23.6,387300.0
23.700000000000003,380100.0
23.8,373200.0
23.900000000000002,365800.0
24.0,360400.0
24.1,352900.0
24.200000000000003,346500.0
24.3,340500.0
24.400000000000002,334700.0
24.5,328900.0
24.6,323000.0
24.700000000000003,317700.0
24.8,312100.0
24.900000000000002,306700.0
25.0,300600.0
25.1,295100.0
25.200000000000003,290600.0
25.3,285400.0
25.400000000000002,279700.0
25.5,275500.0
25.6,269500.0
25.700000000000003,289500.0
25.8,297600.0
25.900000000000002,372500.0
26.0,595900.0
26.1,857100.0
26.200000000000003,1.3787e6
26.3,2.2269e6
26.400000000000002,3.513e6
26.5,5.5668e6
26.6,8.2191e6
26.700000000000003,1.19654e7
26.8,1.68238e7
26.900000000000002,2.25191e7
27.0,2.93472e7
27.1,3.68191e7
27.200000000000003,4.46245e7
27.3,5.36274e7
27.400000000000002,6.28012e7
27.5,7.26099e7
27.6,8.2348e7
27.700000000000003,9.20454e7
27.8,1.018293e8
27.900000000000002,1.112372e8
28.0,1.195323e8
28.1,1.274161e8
28.200000000000003,1.344462e8
28.3,1.422319e8
28.400000000000002,1.495475e8
28.5,1.557202e8
28.6,1.61189e8
28.700000000000003,1.666396e8
28.8,1.718419e8
28.900000000000002,1.761607e8
29.0,1.800095e8
29.1,1.840656e8
29.200000000000003,1.873102e8
29.3,1.900409e8
29.400000000000002,1.926539e8
29.5,1.951108e8
29.6,1.968945e8
29.700000000000003,1.984444e8
29.8,2.001195e8
29.900000000000002,2.012237e8
30.0,2.019715e8
30.1,2.027511e8
30.200000000000003,2.02823e8
30.3,2.029297e8
30.400000000000002,2.031262e8
